qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle	source	_gene_id	accession	homolog_rank
g1101.t2	tr|A0AAV1LWK2|A0AAV1LWK2_9NEOP	88.619	536	536	536	100	0.0	998.0	Pyruvate kinase OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS17481 PE=3 SV=1	TrEMBL	g1101	A0AAV1LWK2	5
g1101.t2	tr|A0A8S3XEQ8|A0A8S3XEQ8_PARAO	88.433	536	536	536	100	0.0	995.0	pyruvate kinase OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS16494 PE=3 SV=1	TrEMBL	g1101	A0A8S3XEQ8	6
g1101.t2	tr|A0ABM3LN36|A0ABM3LN36_BICAN	89.179	536	536	592	100	0.0	993.0	Pyruvate kinase OS=Bicyclus anynana OX=110368 GN=LOC112043476 PE=3 SV=1	TrEMBL	g1101	A0ABM3LN36	7
g1101.t2	tr|A0A8J2QCM4|A0A8J2QCM4_9NEOP	89.159	535	536	590	99	0.0	991.0	Pyruvate kinase OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS1658 PE=3 SV=1	TrEMBL	g1101	A0A8J2QCM4	8
g1101.t2	tr|A0ABM3MDE3|A0ABM3MDE3_GALME	88.246	536	536	536	100	0.0	990.0	Pyruvate kinase OS=Galleria mellonella OX=7137 GN=LOC113515519 PE=3 SV=1	TrEMBL	g1101	A0ABM3MDE3	9
g1101.t2	tr|A0A2H1V6Z8|A0A2H1V6Z8_SPOFR	88.06	536	536	536	100	0.0	985.0	Pyruvate kinase OS=Spodoptera frugiperda OX=7108 GN=LOC118281561 PE=3 SV=1	TrEMBL	g1101	A0A2H1V6Z8	10
g97.t1	tr|A0ACC0JKF5|A0ACC0JKF5_CHOFU	63.475	731	739	950	99	0.0	978.0	Aminopeptidase OS=Choristoneura fumiferana OX=7141 GN=MSG28_003042 PE=3 SV=1	TrEMBL	g97	A0ACC0JKF5	2
g2734.t1	tr|A0A4C1TFN7|A0A4C1TFN7_EUMVA	97.65	468	468	468	100	0.0	964.0	Mitochondrial-processing peptidase subunit beta OS=Eumeta variegata OX=151549 GN=PMPCB PE=3 SV=1	TrEMBL	g2734	A0A4C1TFN7	1
g97.t1	tr|A0ACF8KYY5|A0ACF8KYY5_9NEOP	62.917	720	739	927	97	0.0	963.0	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_011454 PE=4 SV=1	TrEMBL	g97	A0ACF8KYY5	3
g97.t1	tr|A0A194QD77|A0A194QD77_PAPXU	62.38	731	739	926	99	0.0	947.0	Aminopeptidase OS=Papilio xuthus OX=66420 GN=RR46_06530 PE=3 SV=1	TrEMBL	g97	A0A194QD77	4
g18787.t1	tr|A0AAV1LJB5|A0AAV1LJB5_9NEOP	80.909	550	558	557	99	0.0	945.0	tr|A0AAV1LJB5|A0AAV1LJB5_9NEOP GH18 domain-containing protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS13826 PE=3 SV=1	TrEMBL	g18787	A0AAV1LJB5	2
g18787.t1	tr|A0A8S3Y834|A0A8S3Y834_PARAO	80.182	550	558	608	99	0.0	944.0	tr|A0A8S3Y834|A0A8S3Y834_PARAO (apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS26899 PE=4 SV=1	TrEMBL	g18787	A0A8S3Y834	3
g18787.t1	tr|A0ABN8IFM3|A0ABN8IFM3_9NEOP	79.891	552	558	667	99	0.0	942.0	tr|A0ABN8IFM3|A0ABN8IFM3_9NEOP GH18 domain-containing protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS8486 PE=3 SV=1	TrEMBL	g18787	A0ABN8IFM3	4
g18787.t1	tr|Q4AE58|Q4AE58_AGRCO	80.545	550	558	555	99	0.0	941.0	tr|Q4AE58|Q4AE58_AGRCO Chitinase OS=Agrius convolvuli OX=55055 GN=AcChi-h PE=2 SV=1	TrEMBL	g18787	Q4AE58	5
g18787.t1	tr|A0A921YTV7|A0A921YTV7_MANSE	80.909	550	558	573	99	0.0	940.0	tr|A0A921YTV7|A0A921YTV7_MANSE GH18 domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX003940 PE=3 SV=1	TrEMBL	g18787	A0A921YTV7	6
g97.t1	tr|A0A194QK74|A0A194QK74_PAPMA	61.696	731	739	928	99	0.0	940.0	Aminopeptidase OS=Papilio machaon OX=76193 GN=RR48_14415 PE=3 SV=1	TrEMBL	g97	A0A194QK74	5
g18787.t1	tr|A0A921YU35|A0A921YU35_MANSE	80.909	550	558	555	99	0.0	939.0	tr|A0A921YU35|A0A921YU35_MANSE GH18 domain-containing protein OS=Manduca sexta OX=7130 GN=O3G_MSEX003940 PE=3 SV=1	TrEMBL	g18787	A0A921YU35	7
g18787.t1	tr|A0A6J1W965|A0A6J1W965_GALME	80.144	554	558	556	99	0.0	939.0	tr|A0A6J1W965|A0A6J1W965_GALME Chitinase A-like OS=Galleria mellonella OX=7137 GN=LOC113510236 PE=3 SV=1	TrEMBL	g18787	A0A6J1W965	8
g97.t1	tr|A0ABN8EF55|A0ABN8EF55_CHISP	61.937	733	739	928	99	0.0	939.0	Aminopeptidase OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS10884 PE=3 SV=1	TrEMBL	g97	A0ABN8EF55	6
g18787.t1	tr|Q4AE60|Q4AE60_SAMCY	80.692	549	558	555	98	0.0	938.0	tr|Q4AE60|Q4AE60_SAMCY Chitinase OS=Samia cynthia OX=7127 GN=ScChi-h PE=3 SV=1	TrEMBL	g18787	Q4AE60	9
g18787.t1	tr|Q4AE61|Q4AE61_ANTPE	80.51	549	558	555	98	0.0	938.0	tr|Q4AE61|Q4AE61_ANTPE Chitinase OS=Antheraea pernyi OX=7119 GN=ApChi-h PE=3 SV=1	TrEMBL	g18787	Q4AE61	10
g97.t1	tr|A0ABN8LD34|A0ABN8LD34_CHISP	61.937	733	739	899	99	0.0	937.0	Aminopeptidase OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS10884 PE=3 SV=1	TrEMBL	g97	A0ABN8LD34	7
g97.t1	tr|A0A5J6KIF4|A0A5J6KIF4_CHISP	61.801	733	739	928	99	0.0	937.0	Aminopeptidase OS=Chilo suppressalis OX=168631 PE=2 SV=1	TrEMBL	g97	A0A5J6KIF4	8
g97.t1	tr|A0A8S3XUU4|A0A8S3XUU4_PARAO	61.286	731	739	2776	99	0.0	937.0	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS22103 PE=3 SV=1	TrEMBL	g97	A0A8S3XUU4	9
g97.t1	tr|A0A8B8HHI3|A0A8B8HHI3_VANTA	60.192	731	739	931	99	0.0	937.0	Aminopeptidase OS=Vanessa tameamea OX=334116 GN=LOC113392202 PE=3 SV=2	TrEMBL	g97	A0A8B8HHI3	10
g5153.t1	tr|A0A4C1SWU5|A0A4C1SWU5_EUMVA	87.016	516	541	595	95	0.0	930.0	Aminopeptidase W07G4.4 OS=Eumeta variegata OX=151549 GN=lap-2 PE=3 SV=1	TrEMBL	g5153	A0A4C1SWU5	1
g19136.t1	tr|A0A4C1SUX7|A0A4C1SUX7_EUMVA	81.818	572	538	1261	100	0.0	925.0	tr|A0A4C1SUX7|A0A4C1SUX7_EUMVA Aminopeptidase W07G4.4 OS=Eumeta variegata OX=151549 GN=lap-2 PE=3 SV=1	TrEMBL	g19136	A0A4C1SUX7	1
g7468.t1	tr|A0A286LQ00|A0A286LQ00_ACHJA	49.794	970	1038	984	91	0.0	923.0	Glutamine aminopeptidase-like protein 11 OS=Achaea janata OX=378752 GN=APN11 PE=2 SV=1	TrEMBL	g7468	A0A286LQ00	2
g7468.t1	tr|A0ACC1D3U6|A0ACC1D3U6_9NEOP	49.841	945	1038	984	89	0.0	917.0	Uncharacterized protein OS=Dendrolimus kikuchii OX=765133 GN=K1T71_005411 PE=3 SV=1	TrEMBL	g7468	A0ACC1D3U6	3
g7468.t1	tr|A0A6J2K3G2|A0A6J2K3G2_BOMMA	50.0	930	1038	987	88	0.0	908.0	Aminopeptidase N-like OS=Bombyx mandarina OX=7092 GN=LOC114247424 PE=3 SV=1	TrEMBL	g7468	A0A6J2K3G2	4
g7468.t1	tr|I3VR82|I3VR82_BOMMO	49.785	930	1038	987	88	0.0	905.0	Aminopeptidase N-11 OS=Bombyx mori OX=7091 PE=2 SV=1	TrEMBL	g7468	I3VR82	5
g7468.t1	tr|A0A8R1THL5|A0A8R1THL5_BOMMO	49.785	930	1038	987	88	0.0	905.0	Uncharacterized protein OS=Bombyx mori OX=7091 GN=101737010 PE=4 SV=1	TrEMBL	g7468	A0A8R1THL5	6
g7468.t1	tr|A0AAV1LYA9|A0AAV1LYA9_9NEOP	48.672	941	1038	974	89	0.0	901.0	Aminopeptidase OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS18001 PE=3 SV=1	TrEMBL	g7468	A0AAV1LYA9	7
g7468.t1	tr|A0A6J1WTG5|A0A6J1WTG5_GALME	47.009	936	1038	985	89	0.0	891.0	Aminopeptidase N-like isoform X1 OS=Galleria mellonella OX=7137 GN=LOC113515696 PE=3 SV=2	TrEMBL	g7468	A0A6J1WTG5	8
g7468.t1	tr|A0AAD7YW19|A0AAD7YW19_MYTSE	49.614	907	1038	1818	86	0.0	886.0	Aminopeptidase N OS=Mythimna separata OX=271217 GN=PYW07_001859 PE=3 SV=1	TrEMBL	g7468	A0AAD7YW19	9
g7468.t1	tr|A0A9J7IU01|A0A9J7IU01_SPOLT	49.669	906	1038	1403	86	0.0	885.0	Membrane alanyl aminopeptidase-like isoform X1 OS=Spodoptera litura OX=69820 GN=LOC111355378 PE=3 SV=1	TrEMBL	g7468	A0A9J7IU01	10
g3431.t1	tr|A0AAV1LDK5|A0AAV1LDK5_9NEOP	59.944	709	715	705	98	0.0	882.0	Uncharacterized protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS12304 PE=3 SV=1		g3431	A0AAV1LDK5	3
g3431.t1	tr|A0ABN8IUL9|A0ABN8IUL9_9NEOP	61.606	685	715	704	95	0.0	875.0	Uncharacterized protein (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS13081 PE=3 SV=1		g3431	A0ABN8IUL9	4
g10012.t1	tr|A0A9P0N4H5|A0A9P0N4H5_SPOLI	56.51	768	754	753	99	0.0	857.0	LRRNT domain-containing protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS4920 PE=4 SV=1	TrEMBL	g10012	A0A9P0N4H5	2
g10012.t1	tr|A0A9J7E3U7|A0A9J7E3U7_SPOLT	58.457	739	754	1259	96	0.0	856.0	Uncharacterized protein LOC111352888 OS=Spodoptera litura OX=69820 GN=LOC111352888 PE=4 SV=1	TrEMBL	g10012	A0A9J7E3U7	3
g10012.t1	tr|A0A835GRU7|A0A835GRU7_SPOEX	58.051	739	754	1299	96	0.0	850.0	LRRNT domain-containing protein OS=Spodoptera exigua OX=7107 GN=HW555_001349 PE=4 SV=1	TrEMBL	g10012	A0A835GRU7	4
g3431.t1	tr|A0A194Q663|A0A194Q663_PAPXU	61.431	643	715	989	89	0.0	847.0	Putative Xaa-Pro aminopeptidase P OS=Papilio xuthus OX=66420 GN=RR46_07085 PE=3 SV=1		g3431	A0A194Q663	5
g9091.t1	sp|P17671|E75BC_DROME	58.997	778	726	1199	87	0.0	842.0	Ecdysone-induced protein 75B, isoforms C/D OS=Drosophila melanogaster OX=7227 GN=Eip75B PE=2 SV=2	Swiss-Prot	g9091	P17671	6
g16852.t1	tr|A0A4C1V353|A0A4C1V353_EUMVA	76.834	518	553	772	94	0.0	840.0	tr|A0A4C1V353|A0A4C1V353_EUMVA Bile salt-activated lipase OS=Eumeta variegata OX=151549 GN=Cel PE=3 SV=1	TrEMBL	g16852	A0A4C1V353	1
g10012.t1	tr|A0A0L7LFH5|A0A0L7LFH5_OPEBR	57.745	736	754	1234	96	0.0	838.0	Leucine-rich transmembrane protein OS=Operophtera brumata OX=104452 GN=OBRU01_09470 PE=4 SV=1	TrEMBL	g10012	A0A0L7LFH5	5
g10012.t1	tr|A0A6J2JSQ2|A0A6J2JSQ2_BOMMA	57.75	729	754	753	96	0.0	837.0	Insulin-like growth factor-binding protein complex acid labile subunit OS=Bombyx mandarina OX=7092 GN=LOC114244862 PE=4 SV=1	TrEMBL	g10012	A0A6J2JSQ2	6
g10012.t1	tr|A0A7E5VUR4|A0A7E5VUR4_TRINI	57.859	738	754	755	96	0.0	834.0	Insulin-like growth factor-binding protein complex acid labile subunit OS=Trichoplusia ni OX=7111 GN=LOC113496893 PE=4 SV=1	TrEMBL	g10012	A0A7E5VUR4	7
g10012.t1	tr|A0A821NJN3|A0A821NJN3_9NEOP	57.851	726	754	743	96	0.0	834.0	LRRNT domain-containing protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS2810 PE=4 SV=1	TrEMBL	g10012	A0A821NJN3	8
g10012.t1	tr|A0A8R2QV95|A0A8R2QV95_BOMMO	57.75	729	754	1252	96	0.0	834.0	Chaoptin OS=Bombyx mori OX=7091 PE=4 SV=1	TrEMBL	g10012	A0A8R2QV95	9
g10012.t1	tr|A0AAV1J598|A0AAV1J598_9NEOP	58.127	726	754	744	96	0.0	832.0	Uncharacterized protein OS=Leptosia nina OX=320188 GN=LNINA_LOCUS4281 PE=4 SV=1	TrEMBL	g10012	A0AAV1J598	10
g9091.t1	sp|P13055|E75BB_DROME	58.978	763	726	1412	85	0.0	828.0	Ecdysone-induced protein 75B, isoform B OS=Drosophila melanogaster OX=7227 GN=Eip75B PE=2 SV=2	Swiss-Prot	g9091	P13055	7
g2734.t1	tr|A0AAU9UT98|A0AAU9UT98_EUPED	82.051	468	468	467	100	0.0	821.0	Mitochondrial-processing peptidase subunit beta OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS17460 PE=3 SV=1	TrEMBL	g2734	A0AAU9UT98	2
g2734.t1	tr|A0A8J2R3W4|A0A8J2R3W4_9NEOP	82.013	467	468	467	99	0.0	818.0	Mitochondrial-processing peptidase subunit beta OS=Danaus chrysippus OX=151541 GN=DCHRY22_LOCUS13774 PE=3 SV=1	TrEMBL	g2734	A0A8J2R3W4	3
g3431.t1	tr|A0AAU9T8S5|A0AAU9T8S5_EUPED	57.895	684	715	705	94	0.0	818.0	Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS113 PE=3 SV=1		g3431	A0AAU9T8S5	6
g2734.t1	tr|A0A835GT07|A0A835GT07_SPOEX	82.09	469	468	466	100	0.0	816.0	Mitochondrial-processing peptidase subunit beta OS=Spodoptera exigua OX=7107 GN=HW555_001301 PE=3 SV=1	TrEMBL	g2734	A0A835GT07	4
g2734.t1	tr|A0A8B8IJ85|A0A8B8IJ85_VANTA	81.197	468	468	467	100	0.0	813.0	Mitochondrial-processing peptidase subunit beta OS=Vanessa tameamea OX=334116 GN=LOC113401432 PE=3 SV=2	TrEMBL	g2734	A0A8B8IJ85	5
g2734.t1	tr|A0A7E5VSV6|A0A7E5VSV6_TRINI	81.489	470	468	466	100	0.0	812.0	Mitochondrial-processing peptidase subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113496365 PE=3 SV=1	TrEMBL	g2734	A0A7E5VSV6	6
g2734.t1	tr|A0A2H1VE55|A0A2H1VE55_SPOFR	81.702	470	468	466	100	0.0	810.0	Mitochondrial-processing peptidase subunit beta OS=Spodoptera frugiperda OX=7108 GN=LOC118271558 PE=3 SV=1	TrEMBL	g2734	A0A2H1VE55	7
g2734.t1	tr|A0A9J7IQP1|A0A9J7IQP1_SPOLT	81.489	470	468	466	100	0.0	810.0	Mitochondrial-processing peptidase subunit beta OS=Spodoptera litura OX=69820 GN=LOC111353038 PE=3 SV=1	TrEMBL	g2734	A0A9J7IQP1	8
g2734.t1	tr|A0ACC2R9V6|A0ACC2R9V6_9NEOP	81.277	470	468	466	100	0.0	810.0	Mitochondrial-processing peptidase subunit beta OS=Mythimna loreyi OX=667449 GN=PYW08_007241 PE=3 SV=1	TrEMBL	g2734	A0ACC2R9V6	9
g2734.t1	tr|A0ACC1DFM4|A0ACC1DFM4_9NEOP	81.585	467	468	467	99	0.0	810.0	Mitochondrial-processing peptidase subunit beta OS=Dendrolimus kikuchii OX=765133 GN=K1T71_002107 PE=3 SV=1	TrEMBL	g2734	A0ACC1DFM4	10
g15563.t1	tr|A0A4C1SUH7|A0A4C1SUH7_EUMVA	88.372	430	430	462	100	0.0	804.0	tr|A0A4C1SUH7|A0A4C1SUH7_EUMVA Carboxypeptidase B OS=Eumeta variegata OX=151549 GN=EVAR_3353_1 PE=3 SV=1	TrEMBL	g15563	A0A4C1SUH7	1
g3431.t1	tr|A0ABM4AY46|A0ABM4AY46_VANTA	60.39	616	715	639	86	0.0	802.0	Xaa-Pro aminopeptidase ApepP-like OS=Vanessa tameamea OX=334116 GN=LOC113404412 PE=3 SV=1		g3431	A0ABM4AY46	7
g3431.t1	tr|A0ABM3M3V9|A0ABM3M3V9_BICAN	59.37	635	715	657	89	0.0	793.0	Xaa-Pro aminopeptidase ApepP OS=Bicyclus anynana OX=110368 GN=LOC112046163 PE=3 SV=1		g3431	A0ABM3M3V9	8
g3431.t1	tr|A0ABM3MAF8|A0ABM3MAF8_GALME	59.448	688	715	694	96	0.0	788.0	Xaa-Pro aminopeptidase ApepP-like isoform X1 OS=Galleria mellonella OX=7137 GN=LOC113518683 PE=3 SV=1		g3431	A0ABM3MAF8	9
g3431.t1	tr|A0A9P0XDM1|A0A9P0XDM1_PIEBR	56.825	674	715	692	94	0.0	787.0	Aminopeptidase P N-terminal domain-containing protein OS=Pieris brassicae OX=7116 GN=PIBRA_LOCUS10584 PE=3 SV=1		g3431	A0A9P0XDM1	10
g14934.t1	tr|A0A0L7LBW4|A0A0L7LBW4_OPEBR	95.337	386	386	386	100	0.0	767.0	tr|A0A0L7LBW4|A0A0L7LBW4_OPEBR ADIPOR-like receptor OS=Operophtera brumata OX=104452 GN=OBRU01_11935 PE=3 SV=1	TrEMBL	g14934	A0A0L7LBW4	1
g14934.t1	tr|A0A7E5W6J9|A0A7E5W6J9_TRINI	95.855	386	386	386	100	0.0	766.0	tr|A0A7E5W6J9|A0A7E5W6J9_TRINI Adiponectin receptor protein OS=Trichoplusia ni OX=7111 GN=LOC113499889 PE=3 SV=1	TrEMBL	g14934	A0A7E5W6J9	2
g14934.t1	tr|A0A9P0FVX8|A0A9P0FVX8_CHRIL	95.855	386	386	386	100	0.0	766.0	tr|A0A9P0FVX8|A0A9P0FVX8_CHRIL Adiponectin receptor 2 OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS5059 PE=3 SV=1	TrEMBL	g14934	A0A9P0FVX8	3
g14934.t1	tr|A0AAD8DWV9|A0AAD8DWV9_MYTSE	95.855	386	386	386	100	0.0	766.0	tr|A0AAD8DWV9|A0AAD8DWV9_MYTSE Adiponectin receptor protein OS=Mythimna separata OX=271217 GN=PYW07_006564 PE=3 SV=1	TrEMBL	g14934	A0AAD8DWV9	4
g14934.t1	tr|A0ABD0SXP9|A0ABD0SXP9_LOXSC	95.596	386	386	386	100	0.0	766.0	tr|A0ABD0SXP9|A0ABD0SXP9_LOXSC Adiponectin receptor 2 OS=Loxostege sticticalis OX=481309 GN=ABMA27_003115 PE=3 SV=1	TrEMBL	g14934	A0ABD0SXP9	5
g14934.t1	tr|A0A9J7E772|A0A9J7E772_SPOLT	95.596	386	386	386	100	0.0	765.0	tr|A0A9J7E772|A0A9J7E772_SPOLT Adiponectin receptor protein OS=Spodoptera litura OX=69820 GN=LOC111354309 PE=3 SV=1	TrEMBL	g14934	A0A9J7E772	6
g14934.t1	tr|A0A9P0HUY0|A0A9P0HUY0_SPOLI	95.596	386	386	386	100	0.0	765.0	tr|A0A9P0HUY0|A0A9P0HUY0_SPOLI Adiponectin receptor protein OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS218 PE=3 SV=1	TrEMBL	g14934	A0A9P0HUY0	7
g14934.t1	tr|A0A835GRF3|A0A835GRF3_SPOEX	95.596	386	386	386	100	0.0	765.0	tr|A0A835GRF3|A0A835GRF3_SPOEX Adiponectin receptor OS=Spodoptera exigua OX=7107 GN=HW555_002129 PE=3 SV=1	TrEMBL	g14934	A0A835GRF3	8
g14934.t1	tr|A0A2H1W7A5|A0A2H1W7A5_SPOFR	95.596	386	386	386	100	0.0	765.0	tr|A0A2H1W7A5|A0A2H1W7A5_SPOFR Adiponectin receptor protein OS=Spodoptera frugiperda OX=7108 GN=LOC118270960 PE=3 SV=1	TrEMBL	g14934	A0A2H1W7A5	9
g14934.t1	tr|A0A212EWT3|A0A212EWT3_DANPL	95.078	386	386	386	100	0.0	765.0	tr|A0A212EWT3|A0A212EWT3_DANPL Adiponectin receptor 2 OS=Danaus plexippus plexippus OX=278856 GN=KGM_205992 PE=3 SV=1	TrEMBL	g14934	A0A212EWT3	10
g9091.t1	sp|P17672|E75BA_DROME	56.95	741	726	1355	82	0.0	763.0	Ecdysone-induced protein 75B, isoform A OS=Drosophila melanogaster OX=7227 GN=Eip75B PE=2 SV=2	Swiss-Prot	g9091	P17672	8
g10898.t1	tr|A0A4C1U2C6|A0A4C1U2C6_EUMVA	85.242	454	454	454	100	0.0	762.0	Retinoid-inducible serine carboxypeptidase OS=Eumeta variegata OX=151549 GN=Scpep1 PE=3 SV=1	TrEMBL	g10898	A0A4C1U2C6	1
g5153.t1	tr|A0A4C1SUX7|A0A4C1SUX7_EUMVA	69.541	545	541	1261	100	0.0	756.0	Aminopeptidase W07G4.4 OS=Eumeta variegata OX=151549 GN=lap-2 PE=3 SV=1	TrEMBL	g5153	A0A4C1SUX7	2
g19136.t1	tr|A0A4C1SWU5|A0A4C1SWU5_EUMVA	69.305	518	538	595	96	0.0	755.0	tr|A0A4C1SWU5|A0A4C1SWU5_EUMVA Aminopeptidase W07G4.4 OS=Eumeta variegata OX=151549 GN=lap-2 PE=3 SV=1	TrEMBL	g19136	A0A4C1SWU5	2
g16796.t1	tr|A0ABR3HCD7|A0ABR3HCD7_LOXSC	76.674	463	470	490	98	0.0	751.0	tr|A0ABR3HCD7|A0ABR3HCD7_LOXSC Carboxypeptidase OS=Loxostege sticticalis OX=481309 GN=ABMA27_008727 PE=3 SV=1	TrEMBL	g16796	A0ABR3HCD7	1
g14161.t1	tr|A0A4C1V3W7|A0A4C1V3W7_EUMVA	80.822	438	437	838	100	0.0	749.0	tr|A0A4C1V3W7|A0A4C1V3W7_EUMVA Modular serine protease OS=Eumeta variegata OX=151549 GN=modSP PE=4 SV=1	TrEMBL	g14161	A0A4C1V3W7	1
g16796.t1	tr|A0A9N9R6F2|A0A9N9R6F2_9NEOP	77.042	453	470	487	96	0.0	742.0	tr|A0A9N9R6F2|A0A9N9R6F2_9NEOP Carboxypeptidase OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS8789 PE=3 SV=1	TrEMBL	g16796	A0A9N9R6F2	2
g16796.t1	tr|A0ABR3HCE7|A0ABR3HCE7_LOXSC	74.514	463	470	485	98	0.0	738.0	tr|A0ABR3HCE7|A0ABR3HCE7_LOXSC Carboxypeptidase OS=Loxostege sticticalis OX=481309 GN=ABMA27_008726 PE=3 SV=1	TrEMBL	g16796	A0ABR3HCE7	3
g16796.t1	tr|A0A8R1WLE0|A0A8R1WLE0_BOMMO	75.108	462	470	475	98	0.0	733.0	tr|A0A8R1WLE0|A0A8R1WLE0_BOMMO Carboxypeptidase OS=Bombyx mori OX=7091 GN=101740973 PE=3 SV=1	TrEMBL	g16796	A0A8R1WLE0	4
g16796.t1	tr|A0A0L7LM79|A0A0L7LM79_OPEBR	75.484	465	470	478	98	0.0	731.0	tr|A0A0L7LM79|A0A0L7LM79_OPEBR Carboxypeptidase OS=Operophtera brumata OX=104452 GN=OBRU01_05677 PE=3 SV=1	TrEMBL	g16796	A0A0L7LM79	5
g16796.t1	tr|A0ABR3HCD0|A0ABR3HCD0_LOXSC	73.97	461	470	485	98	0.0	731.0	tr|A0ABR3HCD0|A0ABR3HCD0_LOXSC Carboxypeptidase OS=Loxostege sticticalis OX=481309 GN=ABMA27_008725 PE=3 SV=1	TrEMBL	g16796	A0ABR3HCD0	6
g16796.t1	tr|A0ABN8B923|A0ABN8B923_CHISP	75.885	452	470	479	96	0.0	731.0	tr|A0ABN8B923|A0ABN8B923_CHISP Carboxypeptidase OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS6192 PE=3 SV=1	TrEMBL	g16796	A0ABN8B923	7
g6193.t1	tr|A0A4C1ZXS9|A0A4C1ZXS9_EUMVA	82.169	415	415	415	100	0.0	729.0	Zinc carboxypeptidase A 1 OS=Eumeta variegata OX=151549 GN=EVAR_70481_1 PE=3 SV=1	TrEMBL	g6193	A0A4C1ZXS9	1
g16796.t1	tr|A0A6J2JNP1|A0A6J2JNP1_BOMMA	74.892	462	470	475	98	0.0	727.0	tr|A0A6J2JNP1|A0A6J2JNP1_BOMMA Carboxypeptidase OS=Bombyx mandarina OX=7092 GN=LOC114243563 PE=3 SV=1	TrEMBL	g16796	A0A6J2JNP1	8
g16796.t1	tr|A0ACC0L035|A0ACC0L035_CHOFU	76.026	463	470	462	98	0.0	725.0	tr|A0ACC0L035|A0ACC0L035_CHOFU Carboxypeptidase OS=Choristoneura fumiferana OX=7141 GN=MSG28_005434 PE=3 SV=1	TrEMBL	g16796	A0ACC0L035	9
g16796.t1	tr|A0AAD7YCQ2|A0AAD7YCQ2_MYTSE	74.569	464	470	477	98	0.0	724.0	tr|A0AAD7YCQ2|A0AAD7YCQ2_MYTSE Carboxypeptidase OS=Mythimna separata OX=271217 GN=PYW07_008223 PE=3 SV=1	TrEMBL	g16796	A0AAD7YCQ2	10
g15564.t1	tr|A0A4C1SSS0|A0A4C1SSS0_EUMVA	81.163	430	430	393	100	0.0	722.0	tr|A0A4C1SSS0|A0A4C1SSS0_EUMVA Carboxypeptidase B OS=Eumeta variegata OX=151549 GN=Cpb1 PE=3 SV=1	TrEMBL	g15564	A0A4C1SSS0	1
g15564.t1	tr|A0A4C1SUH7|A0A4C1SUH7_EUMVA	77.674	430	430	462	100	0.0	719.0	tr|A0A4C1SUH7|A0A4C1SUH7_EUMVA Carboxypeptidase B OS=Eumeta variegata OX=151549 GN=EVAR_3353_1 PE=3 SV=1	TrEMBL	g15564	A0A4C1SUH7	2
g1470.t1	tr|A0ACC0KZ64|A0ACC0KZ64_CHOFU	36.115	1534	1346	1668	96	0.0	706.0	Chitin-binding type-2 domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_015198 PE=4 SV=1	TrEMBL	g1470	A0ACC0KZ64	3
g3535.t1	tr|A0A4C1Z130|A0A4C1Z130_EUMVA	78.555	429	429	418	100	0.0	700.0	Serine protease inhibitor 77Ba OS=Eumeta variegata OX=151549 GN=Spn77Ba PE=3 SV=1		g3535	A0A4C1Z130	1
g15566.t1	tr|A0A4C1SSS2|A0A4C1SSS2_EUMVA	80.288	416	414	416	100	0.0	697.0	tr|A0A4C1SSS2|A0A4C1SSS2_EUMVA Carboxypeptidase A2 OS=Eumeta variegata OX=151549 GN=Cpa2 PE=3 SV=1	TrEMBL	g15566	A0A4C1SSS2	1
g14449.t1	tr|A0A4C1U540|A0A4C1U540_EUMVA	79.71	414	436	413	95	0.0	696.0	tr|A0A4C1U540|A0A4C1U540_EUMVA Acetylcholine receptor subunit alpha-like 2 OS=Eumeta variegata OX=151549 GN=nAChRalpha2 PE=4 SV=1	TrEMBL	g14449	A0A4C1U540	1
