qseqid	sseqid	pident	length	qlen	slen	qcov	evalue	bitscore	stitle
g8065.t1	tr|A0AAV2LL98|A0AAV2LL98_KNICA	33.0	100	112	125	89.0	1.52e-07	55.8	Uncharacterized protein OS=Knipowitschia caucasica OX=637954 GN=KC01_LOCUS30866 PE=4 SV=1
g8065.t1	tr|A0ABD2Z7V6|A0ABD2Z7V6_9GENT	33.333	120	112	235	89.0	3.34e-07	56.6	Organ-specific protein S2 OS=Cinchona calisaya OX=153742 GN=ACH5RR_022085 PE=4 SV=1
g8065.t1	tr|A0AAV2LT43|A0AAV2LT43_KNICA	32.381	105	112	1154	94.0	7.44e-07	56.6	XRN2-binding (XTBD) domain-containing protein OS=Knipowitschia caucasica OX=637954 GN=KC01_LOCUS30763 PE=3 SV=1
g8065.t1	tr|A0AAV2LS00|A0AAV2LS00_KNICA	33.333	105	112	286	94.0	1.65e-06	55.1	Uncharacterized protein OS=Knipowitschia caucasica OX=637954 GN=KC01_LOCUS30761 PE=4 SV=1
g8066.t1	tr|A0A9J7ED30|A0A9J7ED30_SPOLT	49.541	218	223	1713	97.0	1.02e-60	215.0	RING finger protein 17 OS=Spodoptera litura OX=69820 GN=LOC111355929 PE=4 SV=1
g8066.t1	tr|A0A9P0HXD6|A0A9P0HXD6_SPOLI	49.083	218	223	1507	97.0	2.89e-60	214.0	RING finger protein 17 OS=Spodoptera littoralis OX=7109 GN=SPLIT_LOCUS1017 PE=4 SV=1
g8066.t1	tr|A0A9P0FSF1|A0A9P0FSF1_CHRIL	48.624	218	223	1688	97.0	2.98e-60	214.0	RING finger protein 17 OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS2634 PE=4 SV=1
g8066.t1	tr|A0ACC2QUC5|A0ACC2QUC5_9NEOP	48.165	218	223	1710	97.0	3.2e-60	214.0	Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_015940 PE=4 SV=1
g8066.t1	tr|A0ABR3HYM7|A0ABR3HYM7_LOXSC	50.246	203	223	1736	91.0	3.77e-60	214.0	RING finger protein 17 OS=Loxostege sticticalis OX=481309 GN=ABMA27_001463 PE=4 SV=1
g8066.t1	tr|A0ABR3HYL3|A0ABR3HYL3_LOXSC	50.246	203	223	1727	91.0	3.92e-60	214.0	RING finger protein 17 OS=Loxostege sticticalis OX=481309 GN=ABMA27_001463 PE=4 SV=1
g8066.t1	tr|A0A9P0C4L7|A0A9P0C4L7_9NEOP	51.456	206	223	1714	92.0	4.4799999999999996e-60	213.0	RING finger protein 17 OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS5150 PE=4 SV=1
g8066.t1	tr|A0A9R0D5I7|A0A9R0D5I7_SPOFR	48.624	218	223	1719	97.0	1.4000000000000001e-59	212.0	RING finger protein 17 OS=Spodoptera frugiperda OX=7108 GN=LOC118269664 PE=4 SV=1
g8066.t1	tr|A0ACC0KAP0|A0ACC0KAP0_CHOFU	46.798	203	223	505	91.0	1.9000000000000001e-59	204.0	B box-type domain-containing protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_015575 PE=4 SV=1
g8067.t1	sp|Q8BWP5|TTPA_MOUSE	39.303	201	253	278	79.0	2.02e-44	154.0	Alpha-tocopherol transfer protein OS=Mus musculus OX=10090 GN=Ttpa PE=1 SV=1
g8067.t1	sp|P41034|TTPA_RAT	38.806	201	253	278	79.0	7.04e-43	150.0	Alpha-tocopherol transfer protein OS=Rattus norvegicus OX=10116 GN=Ttpa PE=1 SV=1
g8067.t1	sp|P49638|TTPA_HUMAN	39.109	202	253	278	79.0	1.0899999999999999e-41	147.0	Alpha-tocopherol transfer protein OS=Homo sapiens OX=9606 GN=TTPA PE=1 SV=1
g8067.t1	sp|Q5SPP0|CLVS2_DANRE	30.0	250	253	329	96.0	1.35e-36	135.0	Clavesin-2 OS=Danio rerio OX=7955 GN=clvs2 PE=2 SV=1
g8067.t1	sp|Q8IUQ0|CLVS1_HUMAN	31.336	217	253	354	85.0	2.05e-36	135.0	Clavesin-1 OS=Homo sapiens OX=9606 GN=CLVS1 PE=1 SV=1
g8067.t1	sp|A6JFQ6|CLVS1_RAT	31.336	217	253	354	85.0	2.21e-36	135.0	Clavesin-1 OS=Rattus norvegicus OX=10116 GN=Clvs1 PE=1 SV=1
g8067.t1	sp|Q5RCA6|CLVS1_PONAB	31.336	217	253	354	85.0	2.28e-36	135.0	Clavesin-1 OS=Pongo abelii OX=9601 GN=CLVS1 PE=2 SV=1
g8067.t1	sp|Q9D4C9|CLVS1_MOUSE	31.336	217	253	354	85.0	2.4e-36	135.0	Clavesin-1 OS=Mus musculus OX=10090 GN=Clvs1 PE=1 SV=1
g8068.t1	sp|Q9VCU9|DCR1_DROME	40.373	857	2554	2249	85.0	5.1200000000000004e-160	555.0	Endoribonuclease Dcr-1 OS=Drosophila melanogaster OX=7227 GN=Dcr-1 PE=1 SV=1
g8069.t1	tr|A0ABN8ECG7|A0ABN8ECG7_CHISP	51.507	1792	1785	1665	98.0	0.0	1367.0	CARMIL C-terminal domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS7438 PE=4 SV=1
g8069.t1	tr|A0A8R2LYP9|A0A8R2LYP9_BOMMO	47.413	1894	1785	1722	99.0	0.0	1238.0	Leucine-rich repeat-containing protein 68 OS=Bombyx mori OX=7091 PE=3 SV=1
g8069.t1	tr|A0A9N9R5L4|A0A9N9R5L4_9NEOP	48.629	1495	1785	1279	82.0	0.0	995.0	Uncharacterized protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS8269 PE=4 SV=1
g8069.t1	tr|A0A8S4EXF7|A0A8S4EXF7_PLUXY	48.455	1424	1785	1311	75.0	0.0	907.0	(diamondback moth) hypothetical protein OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS7099 PE=4 SV=1
g8069.t1	tr|A0ABM3M9F7|A0ABM3M9F7_GALME	50.237	1264	1785	1783	94.0	0.0	901.0	Uncharacterized protein LOC113520880 isoform X2 OS=Galleria mellonella OX=7137 GN=LOC113520880 PE=3 SV=1
g8069.t1	tr|A0ABM3M9G7|A0ABM3M9G7_GALME	50.237	1264	1785	1945	99.0	0.0	900.0	Uncharacterized protein LOC113520880 isoform X1 OS=Galleria mellonella OX=7137 GN=LOC113520880 PE=3 SV=1
g8069.t1	tr|A0A194Q508|A0A194Q508_PAPXU	45.614	1425	1785	1598	93.0	0.0	897.0	Leucine-rich repeat-containing protein 68 OS=Papilio xuthus OX=66420 GN=RR46_07034 PE=4 SV=1
g8069.t1	tr|A0A8S3X9N0|A0A8S3X9N0_PARAO	51.493	1206	1785	2052	98.0	0.0	864.0	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS13866 PE=4 SV=1
g8069.t1	tr|A0A8S3X6W2|A0A8S3X6W2_PARAO	51.493	1206	1785	2042	98.0	0.0	863.0	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS13866 PE=4 SV=1
g8072.t1	sp|A8MUU9|YV023_HUMAN	36.269	193	192	505	88.0	2.48e-06	50.4	Putative uncharacterized protein ENSP00000383309 OS=Homo sapiens OX=9606 PE=5 SV=3
g8073.t1	tr|A0AAV2KWK0|A0AAV2KWK0_KNICA	35.345	348	364	499	90.0	6.97e-28	124.0	Uncharacterized protein OS=Knipowitschia caucasica OX=637954 GN=KC01_LOCUS23424 PE=4 SV=1
g8073.t1	tr|A0AAV2L164|A0AAV2L164_KNICA	32.391	389	364	500	98.0	2.8800000000000002e-27	122.0	PUM-HD domain-containing protein OS=Knipowitschia caucasica OX=637954 GN=KC01_LOCUS23600 PE=4 SV=1
g8073.t1	tr|A0A8C7MT84|A0A8C7MT84_ONCKI	36.29	372	364	497	98.0	5.71e-26	119.0	Uncharacterized protein OS=Oncorhynchus kisutch OX=8019 PE=4 SV=1
g8073.t1	tr|A0AAV4AS61|A0AAV4AS61_9GAST	32.011	353	364	505	98.0	3.93e-22	107.0	Neurofilament heavy polypeptide (Fragment) OS=Plakobranchus ocellatus OX=259542 GN=PoB_003628200 PE=4 SV=1
g8077.t1	sp|A0A8I6G2K8-4|KDM1A_RAT	62.338	308	333	856	92.0	1.92e-127	387.0	Isoform 4 of Lysine-specific histone demethylase 1A OS=Rattus norvegicus OX=10116 GN=Kdm1a
g8077.t1	sp|O60341|KDM1A_HUMAN	62.338	308	333	852	92.0	2.33e-127	387.0	Lysine-specific histone demethylase 1A OS=Homo sapiens OX=9606 GN=KDM1A PE=1 SV=2
g8077.t1	sp|O60341-4|KDM1A_HUMAN	62.338	308	333	856	92.0	2.59e-127	387.0	Isoform 4 of Lysine-specific histone demethylase 1A OS=Homo sapiens OX=9606 GN=KDM1A
g8077.t1	sp|Q6ZQ88-3|KDM1A_MOUSE	62.338	308	333	873	92.0	2.94e-127	387.0	Isoform 3 of Lysine-specific histone demethylase 1A OS=Mus musculus OX=10090 GN=Kdm1a
g8077.t1	sp|Q6ZQ88-4|KDM1A_MOUSE	62.338	308	333	857	92.0	2.95e-127	387.0	Isoform 4 of Lysine-specific histone demethylase 1A OS=Mus musculus OX=10090 GN=Kdm1a
g8077.t1	sp|Q6ZQ88|KDM1A_MOUSE	62.338	308	333	853	92.0	3.02e-127	387.0	Lysine-specific histone demethylase 1A OS=Mus musculus OX=10090 GN=Kdm1a PE=1 SV=2
g8077.t1	sp|A0A8I6G2K8|KDM1A_RAT	62.338	308	333	852	92.0	3.14e-127	387.0	Lysine-specific histone demethylase 1A OS=Rattus norvegicus OX=10116 GN=Kdm1a PE=1 SV=3
g8077.t1	sp|A0A8I6G2K8-3|KDM1A_RAT	62.338	308	333	872	92.0	3.48e-127	387.0	Isoform 3 of Lysine-specific histone demethylase 1A OS=Rattus norvegicus OX=10116 GN=Kdm1a
g8077.t1	sp|Q6ZQ88-2|KDM1A_MOUSE	62.338	308	333	877	92.0	3.64e-127	387.0	Isoform 2 of Lysine-specific histone demethylase 1A OS=Mus musculus OX=10090 GN=Kdm1a
g8077.t1	sp|O60341-3|KDM1A_HUMAN	62.338	308	333	872	92.0	4.18e-127	387.0	Isoform 3 of Lysine-specific histone demethylase 1A OS=Homo sapiens OX=9606 GN=KDM1A
g8078.t1	tr|A0A4C1TMH9|A0A4C1TMH9_EUMVA	69.588	194	227	246	85.0	5.739999999999997e-82	254.0	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_75422_1 PE=4 SV=1
g8078.t1	tr|A0A8S0Z2H8|A0A8S0Z2H8_ARCPL	41.546	207	227	228	82.0	3.0299999999999996e-42	152.0	Uncharacterized protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS3009 PE=4 SV=1
g8078.t1	tr|A0AAU9TCW0|A0AAU9TCW0_EUPED	45.771	201	227	226	82.0	7e-41	148.0	Uncharacterized protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS1192 PE=4 SV=1
g8078.t1	tr|A0ABN8B2T1|A0ABN8B2T1_CHISP	42.929	198	227	428	79.0	1.78e-38	147.0	Amine oxidase domain-containing protein OS=Chilo suppressalis OX=168631 GN=CHILSU_LOCUS3031 PE=3 SV=1
g8078.t1	tr|A0A9P0FSY7|A0A9P0FSY7_CHRIL	43.933	239	227	233	99.0	3.1000000000000004e-38	142.0	Uncharacterized protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS3386 PE=4 SV=1
g8078.t1	tr|A0A212F184|A0A212F184_DANPL	40.092	217	227	210	94.0	2.4800000000000003e-37	139.0	Uncharacterized protein OS=Danaus plexippus plexippus OX=278856 GN=KGM_203175 PE=4 SV=1
g8078.t1	tr|A0A9N9WEM7|A0A9N9WEM7_9NEOP	43.617	188	227	186	74.0	5.81e-37	137.0	Uncharacterized protein OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS5556 PE=4 SV=1
g8078.t1	tr|A0A0L7KVS5|A0A0L7KVS5_OPEBR	43.605	172	227	167	74.0	9.96e-36	133.0	Uncharacterized protein OS=Operophtera brumata OX=104452 GN=OBRU01_11624 PE=4 SV=1
g8078.t1	tr|A0A821S2E8|A0A821S2E8_9NEOP	41.584	202	227	212	83.0	2.91e-35	133.0	Uncharacterized protein OS=Pieris macdunnoughi OX=345717 GN=PMACD_LOCUS7092 PE=4 SV=1
g8079.t1	tr|A0AAU9VG85|A0AAU9VG85_EUPED	70.0	510	615	495	82.0	0.0	704.0	DDE-1 domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS22774 PE=4 SV=1
g8079.t1	tr|A0AAV1JYD7|A0AAV1JYD7_9NEOP	53.13	623	615	621	95.0	0.0	677.0	HTH CENPB-type domain-containing protein (Fragment) OS=Leptosia nina OX=320188 GN=LNINA_LOCUS12172 PE=4 SV=1
g8079.t1	tr|A0AAU9US74|A0AAU9US74_EUPED	51.763	624	615	609	96.0	0.0	652.0	HTH CENPB-type domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS16680 PE=4 SV=1
g8079.t1	tr|A0ABR3I5H2|A0ABR3I5H2_LOXSC	51.618	618	615	598	96.0	0.0	649.0	HTH CENPB-type domain-containing protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_016076 PE=4 SV=1
g8079.t1	tr|A0AAV1LQ74|A0AAV1LQ74_9NEOP	51.27	630	615	605	96.0	0.0	635.0	Uncharacterized protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS16767 PE=4 SV=1
g8079.t1	tr|A0AAU9V0V3|A0AAU9V0V3_EUPED	51.115	628	615	611	96.0	0.0	630.0	HTH CENPB-type domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS19287 PE=4 SV=1
g8079.t1	tr|A0AAV1L605|A0AAV1L605_9NEOP	50.641	624	615	610	96.0	0.0	617.0	Uncharacterized protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS9927 PE=4 SV=1
g8079.t1	tr|A0AAU9TR49|A0AAU9TR49_EUPED	51.505	598	615	557	96.0	0.0	615.0	HTH CENPB-type domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS4142 PE=4 SV=1
g8079.t1	tr|A0AAU9VER5|A0AAU9VER5_EUPED	67.181	454	615	432	71.0	0.0	597.0	DDE-1 domain-containing protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS22774 PE=4 SV=1
g8079.t1	tr|A0A8J9UQK2|A0A8J9UQK2_9NEOP	49.248	532	615	512	78.0	3.82e-171	506.0	DDE-1 domain-containing protein (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS10302 PE=4 SV=1
g8080.t1	sp|Q9I7H9|OGFD1_DROME	32.839	539	617	536	82.0	2.87e-77	258.0	Prolyl 3-hydroxylase sudestada1 OS=Drosophila melanogaster OX=7227 GN=sud1 PE=2 SV=1
g8080.t1	sp|Q5R4R3|OGFD1_PONAB	30.933	375	617	542	78.0	2.0399999999999997e-54	197.0	Prolyl 3-hydroxylase OGFOD1 OS=Pongo abelii OX=9601 GN=OGFOD1 PE=2 SV=1
g8080.t1	sp|Q3U0K8|OGFD1_MOUSE	31.328	399	617	545	81.0	2.2299999999999998e-54	197.0	Prolyl 3-hydroxylase OGFOD1 OS=Mus musculus OX=10090 GN=Ogfod1 PE=1 SV=1
g8080.t1	sp|Q8N543|OGFD1_HUMAN	30.933	375	617	542	78.0	5.34e-54	196.0	Prolyl 3-hydroxylase OGFOD1 OS=Homo sapiens OX=9606 GN=OGFOD1 PE=1 SV=1
g8080.t1	sp|Q3U0K8-3|OGFD1_MOUSE	32.682	358	617	544	75.0	3.16e-53	194.0	Isoform 3 of Prolyl 3-hydroxylase OGFOD1 OS=Mus musculus OX=10090 GN=Ogfod1
g8080.t1	sp|Q3MI03|OGFD1_BOVIN	31.099	373	617	542	78.0	4.61e-53	193.0	Prolyl 3-hydroxylase OGFOD1 OS=Bos taurus OX=9913 GN=OGFOD1 PE=2 SV=2
g8082.t1	tr|A0A4C1XH24|A0A4C1XH24_EUMVA	84.733	131	151	199	83.0	4.98e-72	223.0	Cuticle protein 19 OS=Eumeta variegata OX=151549 GN=EVAR_102360_1 PE=4 SV=1
g8082.t1	tr|A0A8S1A9M6|A0A8S1A9M6_ARCPL	66.474	173	151	170	99.0	1.3e-62	199.0	Uncharacterized protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS9333 PE=4 SV=1
g8082.t1	tr|A0ACC0JY75|A0ACC0JY75_CHOFU	57.692	208	151	213	100.0	1.4999999999999998e-60	195.0	Uncharacterized protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_007629 PE=4 SV=1
g8082.t1	tr|A0A2W1BVI9|A0A2W1BVI9_HELAM	65.341	176	151	182	100.0	2.5099999999999997e-60	193.0	Cuticle protein OS=Helicoverpa armigera OX=29058 GN=HaOG216950 PE=4 SV=1
g8082.t1	tr|A0A9R0CTX5|A0A9R0CTX5_SPOFR	64.972	177	151	184	100.0	1.81e-59	191.0	Cuticle protein 19-like OS=Spodoptera frugiperda OX=7108 GN=LOC118262025 PE=4 SV=1
g8082.t1	tr|A0A9J7DPY0|A0A9J7DPY0_SPOLT	64.407	177	151	172	100.0	2.110000000000001e-59	191.0	Cuticle protein 19-like OS=Spodoptera litura OX=69820 GN=LOC111349178 PE=4 SV=1
g8082.t1	tr|A0ACC2R339|A0ACC2R339_9NEOP	62.011	179	151	174	100.0	7.100000000000001e-59	189.0	Uncharacterized protein OS=Mythimna loreyi OX=667449 GN=PYW08_014661 PE=4 SV=1
g8082.t1	tr|A0ACF8LD80|A0ACF8LD80_9NEOP	70.186	161	151	155	100.0	4.63e-58	186.0	Uncharacterized protein OS=Scirpophaga incertulas OX=72366 GN=ACJJTC_008945 PE=4 SV=1
g8082.t1	tr|A0AAD7YYS8|A0AAD7YYS8_MYTSE	61.453	179	151	174	100.0	7.620000000000001e-58	187.0	Uncharacterized protein OS=Mythimna separata OX=271217 GN=PYW07_015447 PE=4 SV=1
g8082.t1	tr|A0A9P0FXP2|A0A9P0FXP2_CHRIL	62.791	172	151	179	100.0	1.25e-57	186.0	Cuticle protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS12471 PE=4 SV=1
g8083.t1	tr|A0A9R0DK57|A0A9R0DK57_SPOFR	95.055	182	192	199	95.0	1.2799999999999999e-108	318.0	Cuticle protein 8 OS=Spodoptera frugiperda OX=7108 GN=LOC118281401 PE=4 SV=1
g8083.t1	tr|A0ABR3I6Z7|A0ABR3I6Z7_LOXSC	84.043	188	192	177	98.0	4.24e-92	275.0	Cuticle protein OS=Loxostege sticticalis OX=481309 GN=ABMA27_015262 PE=4 SV=1
g8083.t1	tr|A0A9N9QWV2|A0A9N9QWV2_9NEOP	82.353	187	192	174	97.0	7.38e-92	275.0	Cuticle protein 8-like OS=Diatraea saccharalis OX=40085 GN=DIATSA_LOCUS3025 PE=4 SV=1
g8083.t1	tr|A0A6J2JPR8|A0A6J2JPR8_BOMMA	87.845	181	192	197	93.0	8.84e-91	273.0	Cuticle protein 8-like OS=Bombyx mandarina OX=7092 GN=LOC114243120 PE=4 SV=1
g8083.t1	tr|C0H6S5|C0H6S5_BOMMO	86.74	181	192	197	93.0	9.939999999999999e-90	270.0	Putative cuticle protein OS=Bombyx mori OX=7091 GN=BmorCPR83 PE=2 SV=1
g8083.t1	tr|O77057|O77057_BOMMO	85.083	181	192	197	93.0	9.64e-87	262.0	Cuticle protein OS=Bombyx mori OX=7091 PE=2 SV=1
g8083.t1	tr|A0A8R1TAB9|A0A8R1TAB9_BOMMO	85.083	181	192	197	93.0	9.64e-87	262.0	Uncharacterized protein OS=Bombyx mori OX=7091 GN=692375 PE=4 SV=1
g8083.t1	tr|A0A8S1AC27|A0A8S1AC27_ARCPL	84.021	194	192	190	97.0	8.750000000000001e-86	259.0	Cuticle protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS9332 PE=4 SV=1
g8083.t1	tr|A0A8S3W5U0|A0A8S3W5U0_PARAO	78.646	192	192	189	99.0	1.0299999999999999e-84	257.0	(apollo) hypothetical protein OS=Parnassius apollo OX=110799 GN=PAPOLLO_LOCUS2323 PE=4 SV=1
g8083.t1	tr|A0A4C1XJL9|A0A4C1XJL9_EUMVA	89.394	198	192	193	100.0	6.25e-83	253.0	Cuticle protein 8 OS=Eumeta variegata OX=151549 GN=EVAR_102356_1 PE=4 SV=1
g8084.t1	tr|A0A922CYE8|A0A922CYE8_MANSE	61.268	142	156	151	88.0	5.3699999999999994e-42	146.0	Cuticle protein OS=Manduca sexta OX=7130 GN=O3G_MSEX013755 PE=4 SV=1
g8084.t1	tr|A0A9P0FZK9|A0A9P0FZK9_CHRIL	64.706	153	156	158	95.0	1.06e-41	145.0	Uncharacterized protein OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS12473 PE=4 SV=1
g8084.t1	tr|C0H6S4|C0H6S4_BOMMO	60.0	140	156	135	87.0	1.25e-41	144.0	Putative cuticle protein OS=Bombyx mori OX=7091 GN=BmorCPR82 PE=2 SV=1
g8084.t1	tr|A0A8R1TFR2|A0A8R1TFR2_BOMMO	60.0	140	156	135	87.0	1.25e-41	144.0	Uncharacterized protein OS=Bombyx mori OX=7091 GN=100379391 PE=4 SV=1
g8084.t1	tr|A0A6J2JLB0|A0A6J2JLB0_BOMMA	59.286	140	156	135	87.0	1.95e-41	144.0	Cuticle protein 8-like OS=Bombyx mandarina OX=7092 GN=LOC114243130 PE=4 SV=1
g8084.t1	tr|A0A8S1A938|A0A8S1A938_ARCPL	60.959	146	156	162	88.0	2.21e-41	145.0	Uncharacterized protein OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS9331 PE=4 SV=1
g8084.t1	tr|A0ACC0JXZ2|A0ACC0JXZ2_CHOFU	63.087	149	156	165	88.0	2.61e-41	145.0	Uncharacterized protein OS=Choristoneura fumiferana OX=7141 GN=MSG28_007626 PE=4 SV=1
g8084.t1	tr|A0A6J1WJL4|A0A6J1WJL4_GALME	63.636	154	156	160	96.0	3.1e-39	139.0	Cuticle protein 8-like OS=Galleria mellonella OX=7137 GN=LOC113511870 PE=4 SV=1
g8084.t1	tr|A0AAU9V551|A0AAU9V551_EUPED	63.38	142	156	152	91.0	1.0099999999999999e-38	137.0	Cuticle protein OS=Euphydryas editha OX=104508 GN=EEDITHA_LOCUS21233 PE=4 SV=1
g8084.t1	tr|A0AAV1MD12|A0AAV1MD12_9NEOP	60.135	148	156	158	90.0	1.18e-38	137.0	Uncharacterized protein OS=Parnassius mnemosyne OX=213953 GN=PARMNEM_LOCUS22594 PE=4 SV=1
g8085.t1	tr|A0A4C1XJ89|A0A4C1XJ89_EUMVA	75.385	260	264	339	98.0	1.3799999999999998e-95	293.0	Cuticle protein 8 OS=Eumeta variegata OX=151549 GN=EVAR_102353_1 PE=4 SV=1
g8085.t1	tr|A0A8R1TFV3|A0A8R1TFV3_BOMMO	43.814	194	264	192	71.0	3.54e-31	123.0	Uncharacterized protein OS=Bombyx mori OX=7091 GN=100379390 PE=4 SV=1
g8085.t1	tr|C0H6S6|C0H6S6_BOMMO	43.814	194	264	192	71.0	3.54e-31	123.0	Putative cuticle protein OS=Bombyx mori OX=7091 GN=BmorCPR84 PE=2 SV=1
g8086.t1	tr|A0A4C1XLM1|A0A4C1XLM1_EUMVA	52.381	231	226	248	100.0	1.01e-65	212.0	Uncharacterized protein OS=Eumeta variegata OX=151549 GN=EVAR_102352_1 PE=4 SV=1
g8087.t1	sp|P10978|POLX_TOBAC	30.506	613	585	1328	99.0	3.58e-72	255.0	Retrovirus-related Pol polyprotein from transposon TNT 1-94 OS=Nicotiana tabacum OX=4097 PE=2 SV=1
g8088.t1	tr|A0A4C1XLT5|A0A4C1XLT5_EUMVA	74.763	317	578	548	78.0	3.31e-135	414.0	Cuticle protein 19 OS=Eumeta variegata OX=151549 GN=EVAR_102348_1 PE=4 SV=1
g8088.t1	tr|A0A8B8HM31|A0A8B8HM31_VANTA	50.0	414	578	473	83.0	5.550000000000001e-88	290.0	Paternally-expressed gene 3 protein-like OS=Vanessa tameamea OX=334116 GN=LOC113393311 PE=4 SV=2
g8088.t1	tr|A0A6J1PA00|A0A6J1PA00_BICAN	49.5	400	578	490	70.0	4.9600000000000004e-85	282.0	Mucin-5AC OS=Bicyclus anynana OX=110368 GN=LOC112058195 PE=4 SV=2
g8089.t1	tr|A0A921YV73|A0A921YV73_MANSE	56.071	280	236	280	100.0	1.4e-110	328.0	RING-type E3 ubiquitin transferase (cysteine targeting) OS=Manduca sexta OX=7130 GN=O3G_MSEX004419 PE=3 SV=1
g8089.t1	tr|A0ABQ7Q4T1|A0ABQ7Q4T1_PLUXY	54.643	280	236	282	100.0	4.770000000000003e-109	324.0	RING-type E3 ubiquitin transferase (cysteine targeting) OS=Plutella xylostella OX=51655 GN=JYU34_016718 PE=3 SV=1
g8089.t1	tr|A0ACC2R2I2|A0ACC2R2I2_9NEOP	55.197	279	236	280	99.0	1.2500000000000001e-107	320.0	RING-type E3 ubiquitin transferase (cysteine targeting) OS=Mythimna loreyi OX=667449 GN=PYW08_014669 PE=3 SV=1
g8089.t1	tr|A0A8S1A920|A0A8S1A920_ARCPL	54.643	280	236	280	100.0	2.14e-107	320.0	Peroxisome biogenesis factor 2 OS=Arctia plantaginis OX=874455 GN=APLA_LOCUS9326 PE=3 SV=1
g8089.t1	tr|A0A7E5WG75|A0A7E5WG75_TRINI	54.122	279	236	280	99.0	6.460000000000001e-107	318.0	RING-type E3 ubiquitin transferase (cysteine targeting) OS=Trichoplusia ni OX=7111 GN=LOC113502357 PE=3 SV=1
g8089.t1	tr|A0AAV1JWR2|A0AAV1JWR2_9NEOP	54.48	279	236	280	99.0	8.87e-107	318.0	Peroxisome biogenesis factor 2 OS=Leptosia nina OX=320188 GN=LNINA_LOCUS12735 PE=3 SV=1
g8089.t1	tr|A0AAD8DYG2|A0AAD8DYG2_MYTSE	54.839	279	236	280	99.0	2.68e-106	317.0	RING-type E3 ubiquitin transferase (cysteine targeting) OS=Mythimna separata OX=271217 GN=PYW07_015439 PE=3 SV=1
g8089.t1	tr|A0A8S4EIM2|A0A8S4EIM2_PLUXY	53.929	280	236	282	100.0	2.7399999999999997e-106	317.0	RING-type E3 ubiquitin transferase (cysteine targeting) OS=Plutella xylostella OX=51655 GN=PLXY2_LOCUS5829 PE=3 SV=1
g8089.t1	tr|A0A9N8KVS8|A0A9N8KVS8_CHRIL	54.122	279	236	280	99.0	3.5599999999999997e-106	317.0	RING-type E3 ubiquitin transferase (cysteine targeting) OS=Chrysodeixis includens OX=689277 GN=CINC_LOCUS12476 PE=3 SV=1
g8089.t1	tr|A0A8J9YDX6|A0A8J9YDX6_9NEOP	59.055	254	236	255	99.0	3.5599999999999997e-106	316.0	RING-type E3 ubiquitin transferase (cysteine targeting) (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS14015 PE=3 SV=1
g8090.t1	tr|A0A4C1XKY3|A0A4C1XKY3_EUMVA	96.032	252	252	252	100.0	7.58e-176	493.0	Chromatin modification-related protein MEAF6 OS=Eumeta variegata OX=151549 GN=EVAR_102346_1 PE=3 SV=1
g8090.t1	tr|A0A921YW21|A0A921YW21_MANSE	76.078	255	252	274	100.0	2.9399999999999997e-134	388.0	Chromatin modification-related protein MEAF6 OS=Manduca sexta OX=7130 GN=O3G_MSEX004410 PE=3 SV=1
g8090.t1	tr|A0A6J1WK46|A0A6J1WK46_GALME	77.734	256	252	272	100.0	1.72e-132	384.0	Chromatin modification-related protein MEAF6 OS=Galleria mellonella OX=7137 GN=LOC113511675 PE=3 SV=1
