gene_id	combined_rank	final_score_RNA	annotation_score_before_RNA	final_score	RNA_score	Larva_expression_score	Larva_specificity_score	Larva_TPM	Adult_TPM	Pupa_TPM	Egg_TPM	Non_larval_mean_TPM	Larva_vs_nonLarva_ratio	Larva_expression	Highest_expression_stage	Larva_stage_dominant	RNA_matched	rank	decision	reason	sequence_length	best_hit_accession	best_hit_species	best_hit_taxid	best_hit_lineage	best_identity_pct	best_query_coverage_pct	best_evalue	best_bitscore	qualifying_hits	total_blast_hits	arthropod_fraction	bacterial_fraction	fungal_fraction	non_arthropod_eukaryote_fraction	other_prokaryote_fraction	taxonomy_classification	homology_score	taxonomy_score	annotation_score	interpro_score	target_class_score	functional_description	interpro_accessions	interpro_descriptions	pfam	panther	go_terms	functional_keywords	target_class	best_hit_description	TPM_sample_1	NumReads_sample_1	stage_sample_1	TPM_sample_2	NumReads_sample_2	stage_sample_2	TPM_sample_3	NumReads_sample_3	stage_sample_3	TPM_sample_4	NumReads_sample_4	stage_sample_4	TPM_sample_5	NumReads_sample_5	stage_sample_5	Larva_log2_TPM	Non_larval_log2_TPM	Egg_log2_TPM	Adult_log2_TPM	Pupa_log2_TPM
g3538	87	78.39128904900352	88.088	88.088	23.443260326690144	24.456651526591926	21.923173526837473	8.1944065	0.509542	0.0	9.392793	3.300778333333333	2.137847102869364	Moderate	Egg	False	True	99	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	369	tr|A0A4C1Z440|A0A4C1Z440_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	73.641	99.0	0.0	563.0	12	12	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	97.794	100.0	30.0	100.0	95.0	Serpin superfamily, domain 2	IPR042185; IPR042178; IPR023795; IPR023796; IPR000215; IPR036186	Serpin superfamily, domain 2; Serpin superfamily, domain 1; Serpin, conserved site; Serpin domain; Serpin family; Serpin superfamily	PF00079; Serpin (serine protease inhibitor)	PTHR11461; SERINE PROTEASE INHIBITOR, SERPIN	GO:0004867(InterPro)|GO:0005576(InterPro)|GO:0005615(PANTHER)	enzyme; digestion	DIGESTION	Serine protease inhibitor 77Ba OS=Eumeta variegata OX=151549 GN=Spn77Ba PE=3 SV=1	0.0	0.0	Pupa	0.509542	2.0	Adult	10.660631	57.0	Larva	5.728182	38.0	Larva	9.392793	21.0	Egg	3.200756451511454	2.10459777516958	3.3775115167672114	0.5941108975264419	0.0
g15120	88	78.29703408226126	85.889	85.889	35.275893881741744	24.146088319696116	39.47060222481019	7.938988500000001	2.161212	1.667171	0.0	1.2761276666666665	3.9272790498131114	Moderate	Larva	True	True	472	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	393	tr|A0A4C1XS72|A0A4C1XS72_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	71.694	98.0	0.0	646.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	97.964	100.0	30.0	100.0	80.0	Cytochrome P450, E-class, group I	IPR002401; IPR001128; IPR036396; IPR050479; IPR017972	Cytochrome P450, E-class, group I; Cytochrome P450; Cytochrome P450 superfamily; Cytochrome P450, families 11 and 27; Cytochrome P450, conserved site	PF00067; Cytochrome P450	PTHR24279; CYTOCHROME P450	GO:0004497(InterPro)|GO:0005506(InterPro)|GO:0016705(InterPro)|GO:0020037(InterPro); GO:0005506(InterPro)|GO:0016705(InterPro)		DETOXIFICATION	tr|A0A4C1XS72|A0A4C1XS72_EUMVA Cytochrome P450 CYP12A2 OS=Eumeta variegata OX=151549 GN=CYP12A2 PE=3 SV=1	1.667171	37.366	Pupa	2.161212	48.651	Adult	6.564303	201.705	Larva	9.313674	345.721	Larva	0.0	0.0	Egg	3.1601115910736697	1.18658147983316	0.0	1.6604777897798368	1.4153103231803548
g9091	89	78.18497114346656	89.194	89.194	15.80047428977703	26.33412381629505	0.0	9.9016155	16.476993	15.538609	235.063804	89.02646866666667	0.12109344797655545	Moderate	Egg	False	True	4	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	726	sp|O01639|E75_CHOFU	Choristoneura fumiferana	7141	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	85.399	100.0	0.0	1149.0	9	9	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	98.978	100.0	30.0	100.0	100.0	Zinc finger, NHR/GATA-type	IPR013088; IPR000536; IPR001728; IPR001628; IPR035500; IPR050234; IPR001723	Zinc finger, NHR/GATA-type; Nuclear hormone receptor, ligand-binding domain; Thyroid hormone receptor; Zinc finger, nuclear hormone receptor-type; Nuclear hormone receptor-like domain superfamily; Nuclear hormone receptor family NR1 subfamily; Nuclear hormone receptor	PF00104; Ligand-binding domain of nuclear hormone receptor; PF00105; Double treble clef zinc finger, C4 type	PTHR24082; NUCLEAR HORMONE RECEPTOR	GO:0006355(InterPro)|GO:0008270(InterPro); GO:0003677(InterPro)|GO:0004879(InterPro)|GO:0006355(InterPro); GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro); GO:0000122(PANTHER)|GO:0000978(PANTHER)|GO:0004879(PANTHER)|GO:0009755(PANTHER)|GO:0030154(PANTHER)|GO:0045944(PANTHER)	transcription_factor; receptor; hormone	GROWTH_DEVELOPMENT	Ecdysone-inducible protein E75 OS=Choristoneura fumiferana OX=7141 GN=E75 PE=2 SV=1	15.538609	1613.0	Pupa	16.476993	1725.0	Adult	7.820771	1118.0	Larva	11.98246	2060.0	Larva	235.063804	13512.131	Egg	3.446470037333588	6.49227732521887	7.883033037809036	4.1273850785148225	4.047765994862618
g17827	90	78.17388870432573	88.349	88.349	20.514924695504874	34.19154115917479	0.0	21.235717	90.936339	35.809158	134.774019	87.17317200000001	0.25218234181254134	High	Egg	False	True	76	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	1020	tr|A0A4C1ZL26|A0A4C1ZL26_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	92.369	99.0	0.0	1952.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	98.664	100.0	30.0	100.0	95.0	Metalloenzyme, LuxS/M16 peptidase-like	IPR011249; IPR013578; IPR055130; IPR011765; IPR007863	Metalloenzyme, LuxS/M16 peptidase-like; Peptidase M16C associated; Presequence protease, mitochondrial-type, C-terminal domain; Peptidase M16, N-terminal; Peptidase M16, C-terminal	PF08367; Peptidase M16C associated; PF22516; PreP C-terminal domain; PF00675; Insulinase (Peptidase family M16); PF05193; Peptidase M16 inactive domain	PTHR43016; PRESEQUENCE PROTEASE	GO:0046872(InterPro); GO:0006508(InterPro); GO:0004222(PANTHER)|GO:0005759(PANTHER)|GO:0016485(PANTHER)	enzyme; digestion	DIGESTION	tr|A0A4C1ZL26|A0A4C1ZL26_EUMVA Presequence protease, mitochondrial OS=Eumeta variegata OX=151549 GN=EVAR_102499_1 PE=3 SV=1	35.809158	473.0	Pupa	90.936339	1202.0	Adult	16.964976	306.0	Larva	25.506458	558.0	Larva	134.774019	988.0	Egg	4.474807020632174	6.462267855996818	7.085063629255229	6.522563312578899	5.201992843709639
g152	91	78.15568376072824	87.059	87.059	27.703558404854938	46.1725973414249	0.0	64.928206	65.448349	25.093072	136.357024	75.632815	0.8603129873279484	High	Egg	False	True	202	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	256	tr|A0A4C1VEI9|A0A4C1VEI9_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	96.484	100.0	0.0	509.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	30.0	100.0	85.0	G-protein coupled receptor Dmsr-1	IPR053219; IPR017452; IPR019427; IPR000276	G-protein coupled receptor Dmsr-1; GPCR, rhodopsin-like, 7TM; 7TM GPCR, serpentine receptor class w (Srw); G protein-coupled receptor, rhodopsin-like	PF10324; Serpentine type 7TM GPCR chemoreceptor Srw	PTHR46273; MYOSUPPRESSIN RECEPTOR 1, ISOFORM B-RELATED	GO:0005886(PANTHER)|GO:0007186(PANTHER)|GO:0008528(PANTHER); GO:0016020(InterPro); GO:0008528(InterPro); GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)	receptor	SIGNALING	Sex peptide receptor OS=Eumeta variegata OX=151549 GN=SPR PE=3 SV=1	25.093072	61.0	Pupa	65.448349	154.0	Adult	51.95224	168.0	Larva	77.904172	319.0	Larva	136.357024	186.0	Egg	6.042823919002813	6.259890396961008	7.101786876896653	6.054161449105096	4.7055949009922395
g6034	92	78.12378448585223	88.617	88.617	18.662229905681457	31.1037165094691	0.0	15.803489500000001	26.148207	12.586141	28.660527	22.464958333333332	0.716109922774918	High	Egg	False	True	20	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	382	tr|A0A8J9VST8|A0A8J9VST8_9NEOP	Brenthis ino	405034	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	82.902	100.0	0.0	684.0	11	11	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.555	100.0	30.0	100.0	95.0	Peptidase M2, peptidyl-dipeptidase A	IPR001548	Peptidase M2, peptidyl-dipeptidase A	PF01401; Angiotensin-converting enzyme	PTHR10514; ANGIOTENSIN-CONVERTING ENZYME	GO:0006508(InterPro)|GO:0008237(InterPro)|GO:0008241(InterPro)|GO:0016020(InterPro); GO:0005615(PANTHER)|GO:0005886(PANTHER)|GO:0006508(InterPro)|GO:0008237(PANTHER)|GO:0008237(InterPro)|GO:0008241(InterPro)|GO:0016020(InterPro)	enzyme; digestion	DIGESTION	Angiotensin-converting enzyme (Fragment) OS=Brenthis ino OX=405034 GN=BINO364_LOCUS14300 PE=3 SV=1	12.586141	666.391	Pupa	26.148207	1394.744	Adult	10.670839	777.129	Larva	20.93614	1835.84	Larva	28.660527	840.567	Egg	4.070688956557241	4.552435993465909	4.890472326312142	4.76278501344638	3.76406382687472
g13522	93	78.08678563576834	86.009	86.009	33.19423757178883	30.844651704821363	24.21861637224003	15.413192	9.005398	6.201716	3.063881	6.090331666666667	2.3148694266535252	High	Larva	True	True	455	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	855	tr|A0A4C1UMJ1|A0A4C1UMJ1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	92.279	95.0	0.0	1559.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	95.864	100.0	30.0	100.0	85.0	Toll/interleukin-1 receptor homology (TIR) domain superfamily	IPR035897; IPR017241; IPR000157; IPR003591; IPR001611; IPR032675	Toll/interleukin-1 receptor homology (TIR) domain superfamily; Toll-like receptor; Toll/interleukin-1 receptor homology (TIR) domain; Leucine-rich repeat, typical subtype; Leucine-rich repeat; Leucine-rich repeat domain superfamily	PF01582; TIR domain; PF13855; Leucine rich repeat	PTHR24365; TOLL-LIKE RECEPTOR	GO:0005886(PANTHER)|GO:0006954(PANTHER)|GO:0007165(PANTHER)|GO:0038023(PANTHER); GO:0002224(InterPro)|GO:0004888(InterPro)|GO:0006955(InterPro)|GO:0016020(InterPro); GO:0007165(InterPro); GO:0005515(InterPro)	receptor	SIGNALING	tr|A0A4C1UMJ1|A0A4C1UMJ1_EUMVA Toll-like receptor 4 OS=Eumeta variegata OX=151549 GN=TLR4 PE=3 SV=1	6.201716	231.004	Pupa	9.005398	337.613	Adult	13.302162	680.843	Larva	17.524222	1081.061	Larva	3.063881	63.234	Egg	4.036783933053341	2.8258531144413395	2.0228581572224194	3.322706651556889	2.848340707904995
g19654	94	78.06049610591201	87.059	87.059	27.068974039413437	45.11495673235573	0.0	58.8967385	218.302529	130.88029	188.412962	179.19859366666665	0.33239292982939506	High	Adult	False	True	178	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	260	tr|A0A4C1Y749|A0A4C1Y749_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	87.5	100.0	3.4200000000000002e-164	464.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	30.0	100.0	85.0	Nuclear receptor-binding factor 2	IPR039679; IPR033393	Nuclear receptor-binding factor 2; Nuclear receptor-binding factor 2, MIT domain	PF17169; MIT domain of nuclear receptor-binding factor 2	PTHR14964; NUCLEAR RECEPTOR BINDING FACTOR 2	GO:0006914(InterPro)|GO:0006914(PANTHER)	receptor	SIGNALING	tr|A0A4C1Y749|A0A4C1Y749_EUMVA Nuclear receptor-binding factor 2 OS=Eumeta variegata OX=151549 GN=Nrbf2 PE=4 SV=1	130.88029	387.0	Pupa	218.302529	628.0	Adult	46.228221	182.0	Larva	71.565256	353.0	Larva	188.412962	312.0	Egg	5.904405542342467	7.493443941669556	7.5653912511684265	7.776778639062659	7.043085154333499
g1541	95	78.05392005595624	88.889	88.889	16.655133706374965	26.053793817696207	2.557143539393107	9.62788	22.143895	2.556578	1.479108	8.726527	1.0926695623216796	Moderate	Adult	False	True	11	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	380	tr|A0A4C1UM74|A0A4C1UM74_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	83.646	98.0	0.0	657.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	97.964	100.0	30.0	100.0	100.0	Proteinase, regulatory CLIP domain	IPR022700; IPR018114; IPR051487; IPR001254; IPR009003; IPR033116; IPR001314; IPR038565	Proteinase, regulatory CLIP domain; Serine protease-like, trypsin family, histidine active site; Serine/Threonine Proteases with Immune and Developmental Roles; Serine proteases, trypsin domain; Peptidase S1, PA clan; Serine proteases, trypsin family, serine active site; Peptidase S1A, chymotrypsin family; Proteinase, regulatory CLIP domain superfamily	PF12032; Regulatory CLIP domain of proteinases; PF00089; Trypsin	PTHR24256; TRYPTASE-RELATED	GO:0004252(InterPro)|GO:0006508(InterPro)	enzyme; membrane; development; digestion	GROWTH_DEVELOPMENT	CLIP domain-containing serine protease OS=Eumeta variegata OX=151549 GN=Sp7 PE=3 SV=1	2.556578	225.448	Pupa	22.143895	1968.984	Adult	6.412095	778.506	Larva	12.843665	1875.75	Larva	1.479108	72.232	Egg	3.409781938368288	3.2819247613986327	1.30982112244137	4.532559778015053	1.830489803912009
g3804	96	78.02295139290516	87.059	87.059	26.818675952701096	44.697793254501825	0.0	56.67241	87.832201	79.928801	139.582374	102.447792	0.5575025709586918	High	Egg	False	True	172	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	914	tr|A0A4C1WCW2|A0A4C1WCW2_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	87.746	100.0	0.0	1647.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	30.0	100.0	85.0	Immunoglobulin-like domain	IPR007110; IPR001611; IPR050541; IPR032675; IPR003591; IPR003599; IPR036179; IPR013783; IPR003598	Immunoglobulin-like domain; Leucine-rich repeat; Leucine-rich repeat and transmembrane domain-containing protein; Leucine-rich repeat domain superfamily; Leucine-rich repeat, typical subtype; Immunoglobulin domain subtype; Immunoglobulin-like domain superfamily; Immunoglobulin-like fold; Immunoglobulin subtype 2	PF13855; Leucine rich repeat; PF13927; Immunoglobulin domain	PTHR24369; ANTIGEN BSP, PUTATIVE-RELATED	GO:0005515(InterPro); GO:0005886(PANTHER)	membrane	SIGNALING	Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 2 OS=Eumeta variegata OX=151549 GN=Lingo2 PE=4 SV=1	79.928801	1611.0	Pupa	87.832201	1777.0	Adult	40.412739	1116.0	Larva	72.932081	2434.561	Larva	139.582374	1560.0	Egg	5.849809405515476	6.692759042274285	7.135271912657116	6.473010832295847	6.338581316274196
g16396	97	78.00685107111015	87.299	87.299	25.351340474067612	20.325800285237072	20.38965075731342	5.3209115	0.647882	1.283396	4.422911	2.118063	2.0271917212705453	Moderate	Larva	True	True	133	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	334	tr|A0ABN8J582|A0ABN8J582_9NEOP	Iphiclides podalirius	110791	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	75.235	94.0	2.53e-165	477.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	95.164	100.0	30.0	100.0	95.0	Alpha/Beta hydrolase fold	IPR029058; IPR001563	Alpha/Beta hydrolase fold; Peptidase S10, serine carboxypeptidase	PF00450; Serine carboxypeptidase	PTHR11802; SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE	GO:0004185(PANTHER)|GO:0004185(InterPro)|GO:0006508(InterPro); GO:0004185(InterPro)|GO:0006508(InterPro)	enzyme; digestion	DIGESTION	tr|A0ABN8J582|A0ABN8J582_9NEOP Retinoid-inducible serine carboxypeptidase (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS17160 PE=3 SV=1	1.283396	126.214	Pupa	0.647882	64.255	Adult	4.680359	633.822	Larva	5.961464	970.956	Larva	4.422911	240.868	Egg	2.660132615634968	1.640650077769297	2.439067493253311	0.7206129390564456	1.1911810819426376
g2210	98	78.00319902108895	85.967	85.967	32.87499347392627	21.275213942994924	37.77466277032329	5.8894405	0.761559	1.690614	0.129185	0.8604526666666668	3.703099048654467	Moderate	Larva	True	True	462	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	394	tr|A0ABN8IKT8|A0ABN8IKT8_9NEOP	Iphiclides podalirius	110791	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	60.925	99.0	3.7900000000000004e-179	511.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	90.723	100.0	30.0	100.0	95.0	Serine proteases, trypsin domain	IPR001254; IPR000859; IPR035914; IPR001314; IPR009003; IPR018114	Serine proteases, trypsin domain; CUB domain; Spermadhesin, CUB domain superfamily; Peptidase S1A, chymotrypsin family; Peptidase S1, PA clan; Serine protease-like, trypsin family, histidine active site	PF00089; Trypsin; PF00431; CUB domain	PTHR24252; ACROSIN-RELATED	GO:0004252(InterPro)|GO:0006508(InterPro)	enzyme; digestion	DIGESTION	Venom serine protease 34 (Fragment) OS=Iphiclides podalirius OX=110791 GN=IPOD504_LOCUS10188 PE=3 SV=1	1.690614	106.411	Pupa	0.761559	48.307	Adult	3.546922	307.197	Larva	8.231959	858.114	Larva	0.129185	4.504	Egg	2.784386824634813	0.8956536861186483	0.17528186938612084	0.8168527959126091	1.4279354343713577
g3709	99	78.00038921483275	88.559	88.559	18.168261432218333	8.608852755247662	20.007374447674337	1.183558	0.219319	0.055181	0.0	0.09149999999999998	2.0005112230874946	Moderate	Larva	True	True	41	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	360	tr|A0A4C1UDU1|A0A4C1UDU1_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	83.611	100.0	0.0	639.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	99.364	100.0	30.0	100.0	95.0	Alpha/Beta hydrolase fold	IPR029058; IPR013818; IPR000734	Alpha/Beta hydrolase fold; Lipase; Triacylglycerol lipase family	PF00151; Lipase	PTHR11610; LIPASE	GO:0016298(InterPro); GO:0005615(PANTHER)|GO:0016042(PANTHER)|GO:0016298(PANTHER)|GO:0016298(InterPro)|GO:0017171(PANTHER)	enzyme; digestion	DIGESTION	Lipase member H-A OS=Eumeta variegata OX=151549 GN=liph-a PE=3 SV=1	0.055181	2.0	Pupa	0.219319	8.0	Adult	1.084362	54.0	Larva	1.282754	77.0	Larva	0.0	0.0	Egg	1.1266808527124206	0.1263121303287039	0.0	0.2860756153027672	0.077490492207247
g6292	100	77.93819769155657	89.099	89.099	14.693651277043827	24.489418795073046	0.0	8.2217775	19.98773	2.290557	13.242291	11.840192666666667	0.7181961937331263	Moderate	Adult	False	True	8	KEEP	Strong arthropod homology with multiple qualifying hits and strong combined evidence.	348	tr|A0A4C1SS19|A0A4C1SS19_EUMVA	Eumeta variegata	151549	Eukaryota; Metazoa; Arthropoda; Insecta; Lepidoptera	77.401	99.0	0.0	552.0	10	10	1.0	0.0	0.0	0.0	0.0	KEEP_ARTHROPOD	98.664	100.0	30.0	100.0	100.0	Peptidase S1, PA clan	IPR009003; IPR001314; IPR001254; IPR022700; IPR038565; IPR033116; IPR051487; IPR018114	Peptidase S1, PA clan; Peptidase S1A, chymotrypsin family; Serine proteases, trypsin domain; Proteinase, regulatory CLIP domain; Proteinase, regulatory CLIP domain superfamily; Serine proteases, trypsin family, serine active site; Serine/Threonine Proteases with Immune and Developmental Roles; Serine protease-like, trypsin family, histidine active site	PF00089; Trypsin; PF12032; Regulatory CLIP domain of proteinases	PTHR24256; TRYPTASE-RELATED	GO:0004252(InterPro)|GO:0006508(InterPro)	enzyme; development; digestion	GROWTH_DEVELOPMENT	CLIP domain-containing serine protease OS=Eumeta variegata OX=151549 GN=EVAR_74799_1 PE=3 SV=1	2.290557	211.963	Pupa	19.98773	1865.142	Adult	5.708687	727.379	Larva	10.734868	1645.188	Larva	13.242291	678.603	Egg	3.205044857300583	3.6825949451014064	3.83210933027087	4.391474230319648	1.7183318128729612
