qseqid	sseqid	pident	length	qlen	slen	qcovs	evalue	bitscore	stitle
g19913.t1	tr|A0A9P7D7R0|A0A9P7D7R0_9AGAM	30.443	519	499	523	99	3.18e-43	167	tr|A0A9P7D7R0|A0A9P7D7R0_9AGAM NAD(P)-binding protein OS=Suillus placidus OX=48579 GN=EV702DRAFT_961299 PE=3 SV=1
g19913.t1	tr|A0A9P7D7R0|A0A9P7D7R0_9AGAM	29.344	259	499	523	99	4.13e-17	92.0	tr|A0A9P7D7R0|A0A9P7D7R0_9AGAM NAD(P)-binding protein OS=Suillus placidus OX=48579 GN=EV702DRAFT_961299 PE=3 SV=1
g19913.t1	tr|A0ABU3VQR6|A0ABU3VQR6_9EURY	36.538	260	499	245	96	1.35e-39	150	tr|A0ABU3VQR6|A0ABU3VQR6_9EURY Glucose 1-dehydrogenase OS=Methanimicrococcus hacksteinii OX=3028293 GN=gdh_2 PE=3 SV=1
g19913.t1	tr|A0ABU3VQR6|A0ABU3VQR6_9EURY	33.778	225	499	245	96	7.88e-31	126	tr|A0ABU3VQR6|A0ABU3VQR6_9EURY Glucose 1-dehydrogenase OS=Methanimicrococcus hacksteinii OX=3028293 GN=gdh_2 PE=3 SV=1
g19913.t1	tr|A0A9Q4GIA3|A0A9Q4GIA3_9EURY	35.573	253	499	264	89	1.05e-38	148	tr|A0A9Q4GIA3|A0A9Q4GIA3_9EURY SDR family NAD(P)-dependent oxidoreductase OS=Halorutilus salinus OX=2487751 GN=EGH25_04535 PE=3 SV=1
g19913.t1	tr|A0A9Q4GIA3|A0A9Q4GIA3_9EURY	34.872	195	499	264	89	1.47e-24	110	tr|A0A9Q4GIA3|A0A9Q4GIA3_9EURY SDR family NAD(P)-dependent oxidoreductase OS=Halorutilus salinus OX=2487751 GN=EGH25_04535 PE=3 SV=1
g19913.t1	tr|A0ABD5RVU2|A0ABD5RVU2_9EURY	38.095	252	499	247	95	6.05e-38	146	tr|A0ABD5RVU2|A0ABD5RVU2_9EURY SDR family NAD(P)-dependent oxidoreductase OS=Halobium palmae OX=1776492 GN=ACFQE1_03865 PE=3 SV=1
g19913.t1	tr|A0ABD5RVU2|A0ABD5RVU2_9EURY	30.045	223	499	247	95	9.91e-21	98.6	tr|A0ABD5RVU2|A0ABD5RVU2_9EURY SDR family NAD(P)-dependent oxidoreductase OS=Halobium palmae OX=1776492 GN=ACFQE1_03865 PE=3 SV=1
g19913.t1	tr|A0ABD5Q0R8|A0ABD5Q0R8_9EURY	36.653	251	499	257	90	6.65e-37	143	tr|A0ABD5Q0R8|A0ABD5Q0R8_9EURY SDR family NAD(P)-dependent oxidoreductase OS=Halorussus aquaticus OX=2953748 GN=ACFO9K_05295 PE=3 SV=1
g19913.t1	tr|A0ABD5Q0R8|A0ABD5Q0R8_9EURY	32.828	198	499	257	90	1.03e-21	101	tr|A0ABD5Q0R8|A0ABD5Q0R8_9EURY SDR family NAD(P)-dependent oxidoreductase OS=Halorussus aquaticus OX=2953748 GN=ACFO9K_05295 PE=3 SV=1
g19914.t1	tr|A0ABU3VQR6|A0ABU3VQR6_9EURY	37.500	256	250	245	99	4.26e-45	158	tr|A0ABU3VQR6|A0ABU3VQR6_9EURY Glucose 1-dehydrogenase OS=Methanimicrococcus hacksteinii OX=3028293 GN=gdh_2 PE=3 SV=1
g19914.t1	tr|A0A1D3KZN7|A0A1D3KZN7_9EURY	36.255	251	250	258	98	7.26e-44	155	tr|A0A1D3KZN7|A0A1D3KZN7_9EURY Gluconate 5-dehydrogenase OS=Methanobacterium congolense OX=118062 GN=gno PE=3 SV=1
g19914.t1	tr|S2E8C1|S2E8C1_9ARCH	37.200	250	250	247	98	3.93e-43	153	tr|S2E8C1|S2E8C1_9ARCH Oxidoreductase, short chain dehydrogenase/reductase family protein OS=Candidatus Nitrosarchaeum limnium BG20 OX=859192 GN=BG20_I0298 PE=3 SV=1
g19914.t1	tr|A0A090I494|A0A090I494_METFO	36.000	250	250	258	98	5.55e-43	153	tr|A0A090I494|A0A090I494_METFO Uncharacterized protein OS=Methanobacterium formicicum OX=2162 GN=MB9_0378 PE=3 SV=1
g19914.t1	tr|A0A2S2KTP2|A0A2S2KTP2_9ARCH	36.400	250	250	247	98	1.11e-42	152	tr|A0A2S2KTP2|A0A2S2KTP2_9ARCH 3-oxoacyl-[acyl-carrier-protein] reductase FabG OS=Nitrosopumilus zosterae OX=718286 GN=fabG PE=3 SV=1
g19916.t1	tr|A0A0C2WEL5|A0A0C2WEL5_AMAMK	35.450	189	210	1391	87	3.06e-25	110	tr|A0A0C2WEL5|A0A0C2WEL5_AMAMK ATP-dependent DNA helicase OS=Amanita muscaria (strain Koide BX008) OX=946122 GN=M378DRAFT_1055673 PE=3 SV=1
g19916.t1	tr|A0A2Z6RD64|A0A2Z6RD64_9GLOM	36.181	199	210	1434	84	1.48e-24	108	tr|A0A2Z6RD64|A0A2Z6RD64_9GLOM ATP-dependent DNA helicase OS=Rhizophagus clarus OX=94130 GN=RclHR1_25620002 PE=3 SV=1
g19916.t1	tr|A0A2Z6SE61|A0A2Z6SE61_9GLOM	36.181	199	210	980	84	1.58e-24	108	tr|A0A2Z6SE61|A0A2Z6SE61_9GLOM ATP-dependent DNA helicase OS=Rhizophagus clarus OX=94130 GN=RclHR1_07880006 PE=3 SV=1
g19916.t1	tr|A0A015II56|A0A015II56_RHIIW	44.604	139	210	1449	64	2.27e-23	104	tr|A0A015II56|A0A015II56_RHIIW ATP-dependent DNA helicase OS=Rhizophagus irregularis (strain DAOM 197198w) OX=1432141 GN=RirG_212410 PE=3 SV=1
g19916.t1	tr|A0A9N9NS42|A0A9N9NS42_9GLOM	42.647	136	210	326	64	3.70e-23	101	tr|A0A9N9NS42|A0A9N9NS42_9GLOM ATP-dependent DNA helicase OS=Cetraspora pellucida OX=1433469 GN=CPELLU_LOCUS15578 PE=3 SV=1
g19919.t1	tr|A0AA90TY39|A0AA90TY39_9EURY	17.857	252	255	1128	99	6.23e-08	60.8	tr|A0AA90TY39|A0AA90TY39_9EURY non-specific serine/threonine protein kinase OS=Methanococcoides alaskense OX=325778 GN=J2750_000216 PE=4 SV=1
g19919.t1	tr|A0AA90TY39|A0AA90TY39_9EURY	17.227	238	255	1128	99	1.46e-07	59.7	tr|A0AA90TY39|A0AA90TY39_9EURY non-specific serine/threonine protein kinase OS=Methanococcoides alaskense OX=325778 GN=J2750_000216 PE=4 SV=1
g19919.t1	tr|A0AA90TY39|A0AA90TY39_9EURY	16.807	238	255	1128	99	2.49e-07	59.3	tr|A0AA90TY39|A0AA90TY39_9EURY non-specific serine/threonine protein kinase OS=Methanococcoides alaskense OX=325778 GN=J2750_000216 PE=4 SV=1
g19919.t1	tr|A0AA90TY39|A0AA90TY39_9EURY	16.129	248	255	1128	99	4.61e-07	58.2	tr|A0AA90TY39|A0AA90TY39_9EURY non-specific serine/threonine protein kinase OS=Methanococcoides alaskense OX=325778 GN=J2750_000216 PE=4 SV=1
g19919.t1	tr|A0AA90TY39|A0AA90TY39_9EURY	15.929	226	255	1128	99	8.53e-07	57.4	tr|A0AA90TY39|A0AA90TY39_9EURY non-specific serine/threonine protein kinase OS=Methanococcoides alaskense OX=325778 GN=J2750_000216 PE=4 SV=1
g19919.t1	tr|A0AA90TY39|A0AA90TY39_9EURY	16.456	237	255	1128	99	2.41e-06	56.2	tr|A0AA90TY39|A0AA90TY39_9EURY non-specific serine/threonine protein kinase OS=Methanococcoides alaskense OX=325778 GN=J2750_000216 PE=4 SV=1
g19919.t1	tr|A0AA90TY39|A0AA90TY39_9EURY	16.049	243	255	1128	99	3.51e-06	55.8	tr|A0AA90TY39|A0AA90TY39_9EURY non-specific serine/threonine protein kinase OS=Methanococcoides alaskense OX=325778 GN=J2750_000216 PE=4 SV=1
g19919.t1	tr|A0AA90TY39|A0AA90TY39_9EURY	15.966	238	255	1128	99	5.65e-06	55.1	tr|A0AA90TY39|A0AA90TY39_9EURY non-specific serine/threonine protein kinase OS=Methanococcoides alaskense OX=325778 GN=J2750_000216 PE=4 SV=1
g19919.t1	tr|A0AA90TY39|A0AA90TY39_9EURY	16.049	243	255	1128	99	9.43e-06	54.3	tr|A0AA90TY39|A0AA90TY39_9EURY non-specific serine/threonine protein kinase OS=Methanococcoides alaskense OX=325778 GN=J2750_000216 PE=4 SV=1
g19919.t1	tr|A0A642UVP5|A0A642UVP5_9ASCO	31.034	232	255	666	81	8.76e-08	60.5	tr|A0A642UVP5|A0A642UVP5_9ASCO Uncharacterized protein OS=Trichomonascus ciferrii OX=44093 GN=TRICI_005155 PE=4 SV=1
g19920.t1	tr|A0A0C2WEL5|A0A0C2WEL5_AMAMK	37.419	155	156	1391	96	2.45e-25	108	tr|A0A0C2WEL5|A0A0C2WEL5_AMAMK ATP-dependent DNA helicase OS=Amanita muscaria (strain Koide BX008) OX=946122 GN=M378DRAFT_1055673 PE=3 SV=1
g19920.t1	tr|A0A2Z6SE61|A0A2Z6SE61_9GLOM	38.554	166	156	980	99	2.37e-24	105	tr|A0A2Z6SE61|A0A2Z6SE61_9GLOM ATP-dependent DNA helicase OS=Rhizophagus clarus OX=94130 GN=RclHR1_07880006 PE=3 SV=1
g19920.t1	tr|A0A2Z6RD64|A0A2Z6RD64_9GLOM	38.554	166	156	1434	99	3.25e-24	105	tr|A0A2Z6RD64|A0A2Z6RD64_9GLOM ATP-dependent DNA helicase OS=Rhizophagus clarus OX=94130 GN=RclHR1_25620002 PE=3 SV=1
g19920.t1	tr|A0A015II56|A0A015II56_RHIIW	44.286	140	156	1449	86	2.17e-23	102	tr|A0A015II56|A0A015II56_RHIIW ATP-dependent DNA helicase OS=Rhizophagus irregularis (strain DAOM 197198w) OX=1432141 GN=RirG_212410 PE=3 SV=1
g19920.t1	tr|A0A2Z6R517|A0A2Z6R517_9GLOM	42.188	128	156	858	81	2.21e-23	102	tr|A0A2Z6R517|A0A2Z6R517_9GLOM Helitron helicase-like domain-containing protein OS=Rhizophagus clarus OX=94130 GN=RclHR1_29580001 PE=4 SV=1
g19924.t1	tr|K0BB52|K0BB52_9ARCH	40.690	145	161	443	90	3.43e-24	103	tr|K0BB52|K0BB52_9ARCH threonine ammonia-lyase OS=Candidatus Nitrosopumilus sediminis OX=1229909 GN=NSED_04675 PE=3 SV=1
g19924.t1	tr|H0GJG9|H0GJG9_SACCK	34.286	140	161	326	87	4.16e-24	102	tr|H0GJG9|H0GJG9_SACCK Sry1p OS=Saccharomyces cerevisiae x Saccharomyces kudriavzevii (strain VIN7) OX=1095631 GN=VIN7_2811 PE=3 SV=1
g19924.t1	tr|A0A6C1DU82|A0A6C1DU82_SACPS	34.286	140	161	326	87	4.62e-24	102	tr|A0A6C1DU82|A0A6C1DU82_SACPS Serine racemase OS=Saccharomyces pastorianus OX=27292 GN=SRY1 PE=3 SV=1
g19924.t1	sp|P36007|LTHAD_YEAST	34.286	140	161	326	87	4.62e-24	102	sp|P36007|LTHAD_YEAST L-threo-3-hydroxyaspartate ammonia-lyase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRY1 PE=1 SV=1
g19924.t1	tr|A0A8U0A581|A0A8U0A581_9EURY	33.803	142	161	403	88	5.82e-24	103	tr|A0A8U0A581|A0A8U0A581_9EURY threonine ammonia-lyase OS=Halocatena salina OX=2934340 GN=ilvA PE=3 SV=1
g19925.t1	sp|P19387|RPB3_HUMAN	69.818	275	275	275	100	2.14e-150	427	sp|P19387|RPB3_HUMAN DNA-directed RNA polymerase II subunit RPB3 OS=Homo sapiens OX=9606 GN=POLR2C PE=1 SV=2
g19925.t1	sp|Q3T0Q3|RPB3_BOVIN	69.455	275	275	275	100	1.36e-149	425	sp|Q3T0Q3|RPB3_BOVIN DNA-directed RNA polymerase II subunit RPB3 OS=Bos taurus OX=9913 GN=POLR2C PE=1 SV=1
g19925.t1	sp|P97760|RPB3_MOUSE	69.091	275	275	275	100	6.24e-149	424	sp|P97760|RPB3_MOUSE DNA-directed RNA polymerase II subunit RPB3 OS=Mus musculus OX=10090 GN=Polr2c PE=1 SV=2
g19925.t1	tr|A0A8H7UWS6|A0A8H7UWS6_9FUNG	52.652	264	275	278	95	1.13e-91	279	tr|A0A8H7UWS6|A0A8H7UWS6_9FUNG DNA-directed RNA polymerase II subunit RPB3 OS=Mucor saturninus OX=64648 GN=INT47_002834 PE=3 SV=1
g19925.t1	tr|A0ABP9YZ04|A0ABP9YZ04_9FUNG	52.273	264	275	279	95	3.72e-91	277	tr|A0ABP9YZ04|A0ABP9YZ04_9FUNG DNA-directed RNA polymerase II subunit RPB3 OS=Mucor flavus OX=439312 GN=MFLAVUS_005542 PE=3 SV=1
g19926.t1	tr|A0A0U5AI68|A0A0U5AI68_9EURY	38.686	411	834	408	89	2.22e-74	255	tr|A0A0U5AI68|A0A0U5AI68_9EURY threonine ammonia-lyase OS=Halobacterium hubeiense OX=1407499 GN=ilvA PE=3 SV=1
g19926.t1	tr|A0A0U5AI68|A0A0U5AI68_9EURY	35.952	331	834	408	89	8.87e-61	218	tr|A0A0U5AI68|A0A0U5AI68_9EURY threonine ammonia-lyase OS=Halobacterium hubeiense OX=1407499 GN=ilvA PE=3 SV=1
g19926.t1	tr|A0A1I0Q1V3|A0A1I0Q1V3_9EURY	37.713	411	834	409	89	3.38e-74	254	tr|A0A1I0Q1V3|A0A1I0Q1V3_9EURY threonine ammonia-lyase OS=Halobacterium jilantaiense OX=355548 GN=SAMN04487945_2196 PE=3 SV=1
g19926.t1	tr|A0A1I0Q1V3|A0A1I0Q1V3_9EURY	38.922	334	834	409	89	1.30e-66	234	tr|A0A1I0Q1V3|A0A1I0Q1V3_9EURY threonine ammonia-lyase OS=Halobacterium jilantaiense OX=355548 GN=SAMN04487945_2196 PE=3 SV=1
g19926.t1	tr|A0A3P3RCH4|A0A3P3RCH4_9EURY	38.035	397	834	403	87	4.92e-74	254	tr|A0A3P3RCH4|A0A3P3RCH4_9EURY threonine ammonia-lyase OS=Halocatena pleomorpha OX=1785090 GN=EIK79_08130 PE=3 SV=1
g19926.t1	tr|A0A3P3RCH4|A0A3P3RCH4_9EURY	37.764	331	834	403	87	2.09e-66	233	tr|A0A3P3RCH4|A0A3P3RCH4_9EURY threonine ammonia-lyase OS=Halocatena pleomorpha OX=1785090 GN=EIK79_08130 PE=3 SV=1
g19926.t1	tr|A0ABD5Q2Y0|A0ABD5Q2Y0_9EURY	37.209	387	834	403	86	6.10e-72	248	tr|A0ABD5Q2Y0|A0ABD5Q2Y0_9EURY threonine ammonia-lyase OS=Halorussus aquaticus OX=2953748 GN=ilvA PE=3 SV=1
g19926.t1	tr|A0ABD5Q2Y0|A0ABD5Q2Y0_9EURY	38.066	331	834	403	86	7.73e-69	240	tr|A0ABD5Q2Y0|A0ABD5Q2Y0_9EURY threonine ammonia-lyase OS=Halorussus aquaticus OX=2953748 GN=ilvA PE=3 SV=1
g19926.t1	tr|L9XYD9|L9XYD9_9EURY	37.468	387	834	403	86	2.03e-71	247	tr|L9XYD9|L9XYD9_9EURY threonine ammonia-lyase OS=Natronococcus jeotgali DSM 18795 OX=1227498 GN=C492_02949 PE=3 SV=1
g19926.t1	tr|L9XYD9|L9XYD9_9EURY	37.160	331	834	403	86	4.28e-63	224	tr|L9XYD9|L9XYD9_9EURY threonine ammonia-lyase OS=Natronococcus jeotgali DSM 18795 OX=1227498 GN=C492_02949 PE=3 SV=1
g19927.t1	tr|A0A1I0Q1V3|A0A1I0Q1V3_9EURY	40.967	393	437	409	90	1.58e-92	291	tr|A0A1I0Q1V3|A0A1I0Q1V3_9EURY threonine ammonia-lyase OS=Halobacterium jilantaiense OX=355548 GN=SAMN04487945_2196 PE=3 SV=1
g19927.t1	tr|A0A0U5AI68|A0A0U5AI68_9EURY	41.085	387	437	408	88	2.03e-91	289	tr|A0A0U5AI68|A0A0U5AI68_9EURY threonine ammonia-lyase OS=Halobacterium hubeiense OX=1407499 GN=ilvA PE=3 SV=1
g19927.t1	tr|A0A3P3RCH4|A0A3P3RCH4_9EURY	39.793	387	437	403	88	4.40e-89	283	tr|A0A3P3RCH4|A0A3P3RCH4_9EURY threonine ammonia-lyase OS=Halocatena pleomorpha OX=1785090 GN=EIK79_08130 PE=3 SV=1
g19927.t1	tr|A0ABD5Q2Y0|A0ABD5Q2Y0_9EURY	40.310	387	437	403	88	7.23e-89	282	tr|A0ABD5Q2Y0|A0ABD5Q2Y0_9EURY threonine ammonia-lyase OS=Halorussus aquaticus OX=2953748 GN=ilvA PE=3 SV=1
g19927.t1	tr|A0ABD5YWY9|A0ABD5YWY9_9EURY	39.276	387	437	403	88	9.61e-88	279	tr|A0ABD5YWY9|A0ABD5YWY9_9EURY threonine ammonia-lyase OS=Halocatena marina OX=2934937 GN=ilvA PE=3 SV=1
g19928.t1	sp|Q9VA02|DHTK1_DROME	56.903	775	780	919	99	0.0	946	sp|Q9VA02|DHTK1_DROME Probable 2-oxoadipate dehydrogenase complex component E1 homolog OS=Drosophila melanogaster OX=7227 GN=Oadh PE=2 SV=2
g19928.t1	sp|Q6P286|DHTK1_XENLA	53.886	772	780	927	98	0.0	875	sp|Q6P286|DHTK1_XENLA 2-oxoadipate dehydrogenase complex component E1 OS=Xenopus laevis OX=8355 GN=dhtkd1 PE=2 SV=1
g19928.t1	sp|Q96HY7|DHTK1_HUMAN	53.668	777	780	919	99	0.0	872	sp|Q96HY7|DHTK1_HUMAN 2-oxoadipate dehydrogenase complex component E1 OS=Homo sapiens OX=9606 GN=DHTKD1 PE=1 SV=2
g19928.t1	sp|Q5R7H0|DHTK1_PONAB	53.668	777	780	919	99	0.0	870	sp|Q5R7H0|DHTK1_PONAB 2-oxoadipate dehydrogenase complex component E1 OS=Pongo abelii OX=9601 GN=DHTKD1 PE=2 SV=1
g19928.t1	sp|Q5PRA2|DHTK1_DANRE	53.687	773	780	920	99	0.0	867	sp|Q5PRA2|DHTK1_DANRE 2-oxoadipate dehydrogenase complex component E1 OS=Danio rerio OX=7955 GN=dhtkd1 PE=2 SV=2
g19930.t1	sp|O97125|HSP68_DROME	71.574	591	614	635	96	0.0	918	sp|O97125|HSP68_DROME Heat shock protein 68 OS=Drosophila melanogaster OX=7227 GN=Hsp68 PE=1 SV=1
g19930.t1	sp|P11146|HSP7B_DROME	69.722	611	614	633	99	0.0	902	sp|P11146|HSP7B_DROME Heat shock 70 kDa protein cognate 2 OS=Drosophila melanogaster OX=7227 GN=Hsc70-2 PE=1 SV=2
g19930.t1	sp|P41827|HSP74_ANOAL	67.633	621	614	640	99	0.0	889	sp|P41827|HSP74_ANOAL Heat shock protein 70 B2 OS=Anopheles albimanus OX=7167 GN=HSP70B2 PE=3 SV=1
g19930.t1	sp|P02825|HSP71_DROME	70.169	590	614	642	96	0.0	886	sp|P02825|HSP71_DROME Heat shock 70 kDa protein Ab OS=Drosophila melanogaster OX=7227 GN=Hsp70Ab PE=1 SV=3
g19930.t1	sp|P82910|HSP70_DROME	70.169	590	614	642	96	0.0	886	sp|P82910|HSP70_DROME Heat shock 70 kDa protein Aa OS=Drosophila melanogaster OX=7227 GN=Hsp70Aa PE=1 SV=2
g19931.t1	sp|Q6GQ39|TM135_XENLA	24.112	394	397	453	89	8.50e-21	101	sp|Q6GQ39|TM135_XENLA Transmembrane protein 135 OS=Xenopus laevis OX=8355 GN=tmem135 PE=2 SV=1
g19931.t1	sp|Q9CYV5|TM135_MOUSE	23.308	399	397	458	89	5.14e-17	90.1	sp|Q9CYV5|TM135_MOUSE Transmembrane protein 135 OS=Mus musculus OX=10090 GN=Tmem135 PE=2 SV=1
g19931.t1	sp|Q5U4F4|TM135_RAT	22.922	397	397	458	89	1.02e-16	89.4	sp|Q5U4F4|TM135_RAT Transmembrane protein 135 OS=Rattus norvegicus OX=10116 GN=Tmem135 PE=2 SV=1
g19931.t1	sp|Q86UB9|TM135_HUMAN	23.559	399	397	458	89	3.25e-16	87.8	sp|Q86UB9|TM135_HUMAN Transmembrane protein 135 OS=Homo sapiens OX=9606 GN=TMEM135 PE=1 SV=2
g19931.t1	sp|Q3ZBE6|TM135_BOVIN	23.750	400	397	458	89	1.10e-15	86.3	sp|Q3ZBE6|TM135_BOVIN Transmembrane protein 135 OS=Bos taurus OX=9913 GN=TMEM135 PE=2 SV=1
g19932.t1	sp|Q8VEG6|CNO6L_MOUSE	63.946	147	212	555	69	4.73e-55	190	sp|Q8VEG6|CNO6L_MOUSE CCR4-NOT transcription complex subunit 6-like OS=Mus musculus OX=10090 GN=Cnot6l PE=1 SV=2
g19932.t1	sp|A2BHJ4|CNO6L_DANRE	61.905	147	212	559	69	3.14e-52	183	sp|A2BHJ4|CNO6L_DANRE CCR4-NOT transcription complex subunit 6-like OS=Danio rerio OX=7955 GN=cnot6l PE=2 SV=1
g19932.t1	sp|Q9ULM6|CNOT6_HUMAN	57.233	159	212	557	75	2.29e-50	178	sp|Q9ULM6|CNOT6_HUMAN CCR4-NOT transcription complex subunit 6 OS=Homo sapiens OX=9606 GN=CNOT6 PE=1 SV=2
g19932.t1	sp|Q96LI5|CNO6L_HUMAN	63.946	147	212	555	69	3.25e-44	161	sp|Q96LI5|CNO6L_HUMAN CCR4-NOT transcription complex subunit 6-like OS=Homo sapiens OX=9606 GN=CNOT6L PE=1 SV=2
g19932.t1	sp|Q6IR85|CN6LA_XENLA	61.905	147	212	550	69	8.75e-42	155	sp|Q6IR85|CN6LA_XENLA CCR4-NOT transcription complex subunit 6-like-A OS=Xenopus laevis OX=8355 GN=cnot6l-a PE=2 SV=1
g19933.t1	sp|Q6TDP4|KLH17_HUMAN	32.848	481	465	642	99	3.94e-61	217	sp|Q6TDP4|KLH17_HUMAN Kelch-like protein 17 OS=Homo sapiens OX=9606 GN=KLHL17 PE=1 SV=1
g19933.t1	sp|Q8K430|KLH17_RAT	32.640	481	465	640	99	5.47e-61	217	sp|Q8K430|KLH17_RAT Kelch-like protein 17 OS=Rattus norvegicus OX=10116 GN=Klhl17 PE=1 SV=1
g19933.t1	sp|Q6TDP3|KLH17_MOUSE	32.640	481	465	640	99	5.47e-61	217	sp|Q6TDP3|KLH17_MOUSE Kelch-like protein 17 OS=Mus musculus OX=10090 GN=Klhl17 PE=1 SV=1
g19933.t1	sp|Q9Y573|IPP_HUMAN	29.668	482	465	584	96	1.79e-59	211	sp|Q9Y573|IPP_HUMAN Actin-binding protein IPP OS=Homo sapiens OX=9606 GN=IPP PE=1 SV=1
g19933.t1	sp|Q9Y573|IPP_HUMAN	33.520	179	465	584	96	9.74e-23	108	sp|Q9Y573|IPP_HUMAN Actin-binding protein IPP OS=Homo sapiens OX=9606 GN=IPP PE=1 SV=1
g19933.t1	sp|F1MBP6|KLHL3_BOVIN	31.441	458	465	587	95	2.15e-58	209	sp|F1MBP6|KLHL3_BOVIN Kelch-like protein 3 OS=Bos taurus OX=9913 GN=KLHL3 PE=3 SV=3
g19933.t1	sp|F1MBP6|KLHL3_BOVIN	40.972	144	465	587	95	3.93e-19	98.2	sp|F1MBP6|KLHL3_BOVIN Kelch-like protein 3 OS=Bos taurus OX=9913 GN=KLHL3 PE=3 SV=3
g19933.t1	sp|F1MBP6|KLHL3_BOVIN	37.255	102	465	587	95	1.40e-08	65.1	sp|F1MBP6|KLHL3_BOVIN Kelch-like protein 3 OS=Bos taurus OX=9913 GN=KLHL3 PE=3 SV=3
g19934.t1	sp|Q9Y573|IPP_HUMAN	29.688	576	572	584	96	2.17e-72	249	sp|Q9Y573|IPP_HUMAN Actin-binding protein IPP OS=Homo sapiens OX=9606 GN=IPP PE=1 SV=1
g19934.t1	sp|P28575|IPP_MOUSE	29.931	578	572	584	96	2.84e-71	246	sp|P28575|IPP_MOUSE Actin-binding protein IPP OS=Mus musculus OX=10090 GN=Ipp PE=2 SV=3
g19934.t1	sp|F1MBP6|KLHL3_BOVIN	29.965	574	572	587	97	7.54e-71	245	sp|F1MBP6|KLHL3_BOVIN Kelch-like protein 3 OS=Bos taurus OX=9913 GN=KLHL3 PE=3 SV=3
g19934.t1	sp|Q9UH77|KLHL3_HUMAN	29.965	574	572	587	97	1.11e-70	244	sp|Q9UH77|KLHL3_HUMAN Kelch-like protein 3 OS=Homo sapiens OX=9606 GN=KLHL3 PE=1 SV=2
g19934.t1	sp|Q5REP9|KLHL3_PONAB	29.791	574	572	587	97	1.34e-70	244	sp|Q5REP9|KLHL3_PONAB Kelch-like protein 3 OS=Pongo abelii OX=9601 GN=KLHL3 PE=2 SV=1
g19935.t1	sp|Q6UX04|CWC27_HUMAN	53.230	387	665	472	56	3.63e-111	349	sp|Q6UX04|CWC27_HUMAN Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1
g19935.t1	sp|Q4R713|CWC27_MACFA	53.093	388	665	473	56	1.53e-110	348	sp|Q4R713|CWC27_MACFA Spliceosome-associated protein CWC27 homolog OS=Macaca fascicularis OX=9541 GN=CWC27 PE=2 SV=1
g19935.t1	sp|Q5R7W3|CWC27_PONAB	53.351	388	665	473	56	5.53e-110	347	sp|Q5R7W3|CWC27_PONAB Spliceosome-associated protein CWC27 homolog OS=Pongo abelii OX=9601 GN=CWC27 PE=2 SV=1
g19935.t1	sp|Q3TKY6|CWC27_MOUSE	53.351	388	665	469	56	8.66e-102	325	sp|Q3TKY6|CWC27_MOUSE Spliceosome-associated protein CWC27 homolog OS=Mus musculus OX=10090 GN=Cwc27 PE=1 SV=1
g19935.t1	sp|Q5XIB2|CWC27_RAT	53.213	389	665	468	56	2.08e-101	324	sp|Q5XIB2|CWC27_RAT Spliceosome-associated protein CWC27 homolog OS=Rattus norvegicus OX=10116 GN=Cwc27 PE=1 SV=1
g19938.t1	sp|O17899|PCDR1_CAEEL	35.417	288	335	318	85	9.59e-47	167	sp|O17899|PCDR1_CAEEL Melatonin receptor pdcr-1 OS=Caenorhabditis elegans OX=6239 GN=pcdr-1 PE=1 SV=1
g19938.t1	sp|P0C5J4|GPR52_MOUSE	29.653	317	335	361	92	4.89e-26	113	sp|P0C5J4|GPR52_MOUSE G protein-coupled receptor 52 OS=Mus musculus OX=10090 GN=Gpr52 PE=2 SV=1
g19938.t1	sp|Q9Y2T5|GPR52_HUMAN	29.022	317	335	361	92	5.20e-25	110	sp|Q9Y2T5|GPR52_HUMAN G protein-coupled receptor 52 OS=Homo sapiens OX=9606 GN=GPR52 PE=1 SV=2
g19938.t1	sp|A6QLE7|GPR52_BOVIN	29.492	295	335	361	85	1.19e-24	109	sp|A6QLE7|GPR52_BOVIN G protein-coupled receptor 52 OS=Bos taurus OX=9913 GN=GPR52 PE=2 SV=1
g19938.t1	sp|Q28997|ADRB2_PIG	25.826	333	335	418	91	1.21e-22	105	sp|Q28997|ADRB2_PIG Beta-2 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB2 PE=2 SV=2
g19939.t1	sp|Q5R833|ACO13_PONAB	38.655	119	143	140	83	6.16e-24	96.7	sp|Q5R833|ACO13_PONAB Acyl-coenzyme A thioesterase 13 OS=Pongo abelii OX=9601 GN=ACOT13 PE=2 SV=1
g19939.t1	sp|Q9NPJ3|ACO13_HUMAN	38.655	119	143	140	83	6.16e-24	96.7	sp|Q9NPJ3|ACO13_HUMAN Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1
g19939.t1	sp|Q9CQR4|ACO13_MOUSE	37.815	119	143	140	83	1.76e-23	95.5	sp|Q9CQR4|ACO13_MOUSE Acyl-coenzyme A thioesterase 13 OS=Mus musculus OX=10090 GN=Acot13 PE=1 SV=1
